,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
163,2020-09-01,89.5,45,9.5,▲,5.0,11.9,1.0,262.0,primed_rubedo_lined_barrel
205,2020-09-01,44.1,53,4.6,▲,7.0,11.6,-11.0,460.0,dual_rounds
151,2020-09-01,30.5,11,1.5,▲,34.0,5.2,-13.0,1655.0,rejuvenation
67,2020-09-01,33.5,44,1.6,▲,24.0,5.0,-6.0,4312.0,fragor_prime_set
344,2020-09-01,36.0,39,1.4,▲,3.0,4.0,5.0,4014.0,high_voltage
42,2020-09-01,41.0,22,1.5,▲,20.0,3.8,-9.0,4091.0,tiberon_prime_set
371,2020-09-01,34.8,19,1.0,▲,1.0,3.0,-2.0,2293.0,blaze
80,2020-09-01,40.4,26,1.1,▲,-10.0,2.8,-11.0,4778.0,silva_and_aegis_prime_set
384,2020-09-01,42.3,23,1.0,▲,24.0,2.4,10.0,2003.0,primed_point_blank
26,2020-09-01,36.0,125,0.8,▲,-27.0,2.3,29.0,21463.0,atlas_prime_set
