,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
105,2020-11-12,54.4,54,-4.0,▼,56.0,-6.8,-7.0,6793.0,imperator_vandal_set
246,2020-11-12,81.0,14,-4.0,▼,9.0,-4.7,12.0,352.0,jugulus_carapace
5,2020-11-12,98.2,144,-3.5,▼,-8.0,-3.4,-24.0,5214.0,nezha_prime_set
37,2020-11-12,91.0,58,-3.1,▼,-7.0,-3.3,18.0,1608.0,zakti_prime_set
106,2020-11-12,56.1,23,-1.8,▼,-36.0,-3.1,-2.0,6376.0,panthera_prime_set
150,2020-11-12,33.3,11,-1.0,▼,3.0,-2.9,0.0,3044.0,sancti_castanas
76,2020-11-12,38.7,11,-1.0,▼,30.0,-2.5,4.0,5692.0,fragor_prime_set
34,2020-11-12,92.9,88,-2.2,▼,-6.0,-2.3,-3.0,2929.0,guandao_prime_set
147,2020-11-12,37.3,14,-0.8,▼,0.0,-2.1,6.0,2752.0,secura_dual_cestra
229,2020-11-12,42.0,18,-0.9,▼,9.0,-2.1,2.0,2178.0,dual_rounds
