,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
109,2020-11-12,33.0,215,-0.3,▼,-3.0,-0.9,49.0,10201.0,melee_riven_mod_(veiled)
5,2020-11-12,98.2,144,-3.5,▼,-8.0,-3.4,-24.0,5214.0,nezha_prime_set
324,2020-11-12,73.0,143,1.0,▲,103.0,1.4,27.0,42712.0,arcane_energize
9,2020-11-12,49.2,129,1.5,▲,-14.0,3.1,16.0,38435.0,mesa_prime_set
25,2020-11-12,33.7,110,1.0,▲,-39.0,3.1,37.0,34706.0,wukong_prime_set
7,2020-11-12,30.6,98,-0.3,▼,-33.0,-1.0,2.0,25498.0,equinox_prime_set
34,2020-11-12,92.9,88,-2.2,▼,-6.0,-2.3,-3.0,2929.0,guandao_prime_set
32,2020-11-12,59.8,79,0.2,▲,-49.0,0.3,-8.0,23470.0,inaros_prime_set
6,2020-11-12,31.4,74,0.1,▲,-49.0,0.3,-22.0,15485.0,titania_prime_set
47,2020-11-12,63.5,71,0.4,▲,45.0,0.6,30.0,18967.0,rubico_prime_set
