,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
25,2020-09-12,165.5,103,-2.0,▼,17.0,-1.2,-32.0,14660.0,volt_prime_set
312,2020-09-12,51.5,113,0.0,-,33.0,0.0,-27.0,22046.0,arcane_grace
26,2020-09-12,35.4,78,-0.8,▼,-30.0,-2.2,-18.0,22372.0,atlas_prime_set
232,2020-09-12,154.9,13,-1.1,▼,-2.0,-0.7,-17.0,281.0,necramech_streamline
471,2020-09-12,95.0,12,0.8,▲,43.0,0.8,-10.0,2861.0,primed_fever_strike
152,2020-09-12,32.4,11,-0.4,▼,35.0,-1.2,-10.0,1797.0,rejuvenation
72,2020-09-12,169.5,70,0.0,-,60.0,0.0,-10.0,9935.0,kronen_prime_set
165,2020-09-12,134.6,20,-0.9,▼,12.0,-0.7,-8.0,524.0,primed_rubedo_lined_barrel
487,2020-09-12,38.4,29,0.3,▲,21.0,0.8,-8.0,3216.0,voltaic_strike
17,2020-09-12,139.5,47,0.0,-,37.0,0.0,-7.0,9488.0,mag_prime_set
