,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-05-22,52.3,140,-1.4,▼,-45.0,-2.6,-2.0,18966.0,ivara_prime_set
46,2020-05-22,81.7,33,-2.8,▼,-40.0,-3.3,-4.0,4545.0,aksomati_prime_set
19,2020-05-22,33.5,133,3.7,▲,-39.0,12.4,44.0,14073.0,wukong_prime_set
23,2020-05-22,84.1,120,1.9,▲,-39.0,2.3,-11.0,9615.0,nekros_prime_set
26,2020-05-22,53.2,34,-0.9,▼,-37.0,-1.7,-13.0,5970.0,baza_prime_set
3,2020-05-22,36.6,104,0.0,-,-25.0,0.0,-11.0,13670.0,mesa_prime_set
80,2020-05-22,33.1,50,0.1,▲,-22.0,0.3,4.0,7492.0,shedu_set
22,2020-05-22,45.4,74,1.7,▲,-20.0,3.9,-40.0,5382.0,oberon_prime_set
7,2020-05-22,34.0,112,0.0,-,-17.0,0.0,-5.0,10964.0,chroma_prime_set
77,2020-05-22,52.4,28,-2.0,▼,-17.0,-3.7,4.0,2369.0,tekko_prime_set
