,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
19,19,2020-02-01,267.4,17,1.0,▲,13.0,0.4,-16.0,476.0,loki_prime_set
19,19,2020-02-01,48.2,77,-0.4,▼,3.0,-0.8,10.0,1131.0,equinox_prime_set
19,19,2020-02-01,152.3,57,0.2,▲,8.0,0.1,13.0,927.0,rhino_prime_set
19,19,2020-02-01,48.2,104,-0.4,▼,-2.0,-0.8,24.0,1267.0,mesa_prime_set
19,19,2020-02-01,144.6,48,0.0,-,11.0,0.0,22.0,621.0,ember_prime_set
19,19,2020-02-01,47.9,56,0.5,▲,3.0,1.1,4.0,921.0,limbo_prime_set
19,19,2020-02-01,110.0,178,-2.1,▼,-9.0,-1.9,47.0,2528.0,ivara_prime_set
19,19,2020-02-01,39.2,47,-0.2,▼,-4.0,-0.5,-14.0,965.0,chroma_prime_set
19,19,2020-02-01,86.7,24,-0.2,▼,7.0,-0.2,7.0,439.0,nyx_prime_set
19,19,2020-02-01,161.7,48,0.0,-,11.0,0.0,23.0,559.0,frost_prime_set
19,19,2020-02-01,104.7,47,0.4,▲,7.0,0.4,9.0,795.0,trinity_prime_set
19,19,2020-02-01,98.7,39,-0.3,▼,8.0,-0.3,12.0,720.0,hydroid_prime_set
19,19,2020-02-01,121.9,63,-0.5,▼,8.0,-0.4,28.0,798.0,nova_prime_set
19,19,2020-02-01,127.1,70,1.0,▲,14.0,0.8,10.0,1134.0,saryn_prime_set
19,19,2020-02-01,59.5,56,0.4,▲,10.0,0.7,13.0,842.0,mirage_prime_set
19,19,2020-02-01,83.9,46,0.0,-,12.0,0.0,14.0,557.0,valkyr_prime_set
19,19,2020-02-01,112.4,29,0.5,▲,16.0,0.4,4.0,577.0,mag_prime_set
19,19,2020-02-01,59.7,57,-0.5,▼,-8.0,-0.8,20.0,761.0,ash_prime_set
19,19,2020-02-01,40.5,31,0.0,-,7.0,0.0,-11.0,460.0,zephyr_prime_set
19,19,2020-02-01,52.5,126,-1.0,▼,-5.0,-1.9,51.0,1555.0,wukong_prime_set
19,19,2020-02-01,93.7,57,-1.0,▼,-10.0,-1.1,-6.0,715.0,vauban_prime_set
19,19,2020-02-01,88.1,28,0.0,-,10.0,0.0,-1.0,528.0,banshee_prime_set
19,19,2020-02-01,103.1,18,-0.1,▼,14.0,-0.1,0.0,487.0,oberon_prime_set
19,19,2020-02-01,181.6,37,1.4,▲,1.0,0.8,-15.0,791.0,nekros_prime_set
19,19,2020-02-01,168.6,52,0.5,▲,6.0,0.3,12.0,737.0,volt_prime_set
19,19,2020-02-01,49.7,122,-1.4,▼,-5.0,-2.7,61.0,1579.0,atlas_prime_set
19,19,2020-02-01,98.3,52,-2.0,▼,-14.0,-2.0,10.0,842.0,baza_prime_set
19,19,2020-02-01,65.5,13,-0.4,▼,7.0,-0.6,4.0,263.0,boar_prime_set
19,19,2020-02-01,50.0,6,-0.1,▼,3.0,-0.2,-2.0,208.0,boltor_prime_set
19,19,2020-02-01,7.9,35,0.1,▲,3.0,1.3,1.0,311.0,braton_prime_set
19,19,2020-02-01,8.2,5,0.1,▲,3.0,1.2,-7.0,143.0,burston_prime_set
