,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
225,2020-07-12,34.6,141,0.3,▲,33.0,0.9,-106.0,21474.0,arcane_energize
7,2020-07-12,46.5,133,0.1,▲,-48.0,0.2,53.0,24816.0,ivara_prime_set
1,2020-07-12,69.3,133,0.3,▲,3.0,0.4,-3.0,554.0,titania_prime_set
226,2020-07-12,34.0,122,0.4,▲,17.0,1.2,25.0,13707.0,arcane_grace
20,2020-07-12,35.0,118,0.0,-,-37.0,0.0,-7.0,19601.0,wukong_prime_set
8,2020-07-12,44.8,97,0.3,▲,-9.0,0.7,7.0,15959.0,chroma_prime_set
383,2020-07-12,30.1,91,-0.3,▼,-11.0,-1.0,70.0,1808.0,primed_pressure_point
14,2020-07-12,149.8,90,-1.0,▼,40.0,-0.7,4.0,14777.0,saryn_prime_set
25,2020-07-12,190.5,84,-2.4,▼,23.0,-1.2,19.0,9877.0,volt_prime_set
24,2020-07-12,95.2,81,0.5,▲,-33.0,0.5,16.0,13539.0,nekros_prime_set
