,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
44,2020-09-24,63.3,44,2.5,▲,47.0,4.1,-26.0,15949.0,rubico_prime_set
86,2020-09-24,40.9,17,1.6,▲,-13.0,4.1,5.0,5261.0,silva_and_aegis_prime_set
76,2020-09-24,31.1,33,1.0,▲,23.0,3.3,5.0,9436.0,gram_prime_set
15,2020-09-24,35.4,160,1.0,▲,-37.0,2.9,72.0,15722.0,trinity_prime_set
49,2020-09-24,43.3,13,1.2,▲,11.0,2.9,-10.0,5938.0,tigris_prime_set
17,2020-09-24,55.2,129,1.5,▲,9.0,2.8,37.0,17453.0,nova_prime_set
88,2020-09-24,34.0,18,0.9,▲,-3.0,2.7,12.0,4219.0,tipedo_prime_set
70,2020-09-24,31.6,14,0.8,▲,22.0,2.6,-15.0,5198.0,destreza_prime_set
439,2020-09-24,48.9,15,1.2,▲,35.0,2.5,1.0,3654.0,jolt
74,2020-09-24,33.7,14,0.8,▲,-7.0,2.4,-5.0,4854.0,galatine_prime_set
