,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,289,2020-09-24,69.8,58,0.4,▲,82.0,0.6,30.0,7663.0,primed_continuity
1,328,2020-09-24,58.3,168,0.1,▲,78.0,0.2,-11.0,35399.0,arcane_energize
2,0,2020-09-24,362.3,24,2.8,▲,67.0,0.8,-5.0,7639.0,loki_prime_set
3,78,2020-09-24,171.1,44,0.0,-,63.0,0.0,-5.0,10614.0,kronen_prime_set
4,68,2020-09-24,94.5,10,1.6,▲,56.0,1.7,3.0,2035.0,ankyros_prime_set
5,22,2020-09-24,139.8,48,0.0,-,56.0,0.0,9.0,11994.0,ash_prime_set
6,481,2020-09-24,117.4,16,2.1,▲,55.0,1.8,-16.0,3120.0,primed_fever_strike
7,290,2020-09-24,67.4,25,0.1,▲,54.0,0.1,5.0,5099.0,primed_flow
8,80,2020-09-24,93.7,48,0.4,▲,49.0,0.4,-4.0,9187.0,nikana_prime_set
9,10,2020-09-24,86.3,44,0.9,▲,48.0,1.1,-15.0,15562.0,limbo_prime_set
