,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
328,2020-09-24,58.3,168,0.1,▲,78.0,0.2,-11.0,35399.0,arcane_energize
11,2020-09-24,39.8,101,0.0,-,-72.0,0.0,-1.0,35018.0,ivara_prime_set
8,2020-09-24,35.5,194,0.3,▲,-26.0,0.9,15.0,31361.0,mesa_prime_set
24,2020-09-24,31.3,128,0.3,▲,-42.0,1.0,0.0,29883.0,wukong_prime_set
30,2020-09-24,34.0,93,0.3,▲,-32.0,0.9,6.0,23423.0,atlas_prime_set
329,2020-09-24,48.9,132,-0.2,▼,34.0,-0.4,94.0,23154.0,arcane_grace
12,2020-09-24,62.2,70,1.3,▲,14.0,2.1,-4.0,22224.0,chroma_prime_set
18,2020-09-24,159.5,58,0.1,▲,43.0,0.1,-44.0,21974.0,saryn_prime_set
6,2020-09-24,34.9,70,-0.4,▼,-26.0,-1.1,-32.0,21852.0,equinox_prime_set
28,2020-09-24,138.3,36,2.0,▲,4.0,1.5,-26.0,19050.0,nekros_prime_set
