,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
12,2020-11-10,34.3,89,-0.3,▼,-83.0,-0.9,-5.0,38642.0,ivara_prime_set
33,2020-11-10,40.4,29,0.5,▲,-70.0,1.3,-2.0,12073.0,baza_prime_set
59,2020-11-10,54.6,22,0.5,▲,-63.0,0.9,-1.0,9476.0,aksomati_prime_set
32,2020-11-10,59.6,77,0.1,▲,-50.0,0.2,-46.0,23304.0,inaros_prime_set
6,2020-11-10,31.3,93,-0.1,▼,-50.0,-0.3,-2.0,15315.0,titania_prime_set
25,2020-11-10,32.0,68,0.0,-,-41.0,0.0,-49.0,34523.0,wukong_prime_set
107,2020-11-10,30.2,29,-0.4,▼,-38.0,-1.3,1.0,7039.0,karyst_prime_set
31,2020-11-10,32.8,54,0.0,-,-37.0,0.0,-15.0,26125.0,atlas_prime_set
106,2020-11-10,56.8,23,-0.7,▼,-36.0,-1.2,-7.0,6328.0,panthera_prime_set
7,2020-11-10,30.9,99,0.2,▲,-32.0,0.7,3.0,25304.0,equinox_prime_set
