,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,12,2020-04-19,167.5,69,1.2,▲,46.0,0.7,-4.0,5221.0,nova_prime_set
1,9,2020-04-19,173.4,55,1.0,▲,32.0,0.6,11.0,3356.0,frost_prime_set
2,14,2020-04-19,70.2,85,0.2,▲,32.0,0.3,6.0,5824.0,mirage_prime_set
3,13,2020-04-19,144.1,129,0.0,-,31.0,0.0,54.0,8065.0,saryn_prime_set
4,68,2020-04-19,120.6,36,-0.2,▼,28.0,-0.2,8.0,2581.0,kronen_prime_set
5,18,2020-04-19,54.0,41,1.0,▲,28.0,1.9,-12.0,3366.0,zephyr_prime_set
6,20,2020-04-19,159.0,80,2.0,▲,25.0,1.3,28.0,4308.0,vauban_prime_set
7,24,2020-04-19,191.0,110,0.5,▲,25.0,0.3,46.0,5406.0,volt_prime_set
8,190,2020-04-19,68.1,35,-0.5,▼,22.0,-0.7,-16.0,1250.0,primed_continuity
9,17,2020-04-19,96.8,52,1.7,▲,22.0,1.8,-3.0,4206.0,ash_prime_set
