,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-04-19,60.9,146,-1.3,▼,-43.0,-2.1,-20.0,14191.0,ivara_prime_set
23,2020-04-19,81.1,97,-1.0,▼,-39.0,-1.2,-7.0,6497.0,nekros_prime_set
46,2020-04-19,101.0,30,-2.5,▼,-32.0,-2.4,-8.0,3260.0,aksomati_prime_set
26,2020-04-19,62.8,53,0.0,-,-29.0,0.0,1.0,4477.0,baza_prime_set
19,2020-04-19,38.1,156,-0.5,▼,-29.0,-1.3,-11.0,10124.0,wukong_prime_set
80,2020-04-19,30.1,73,-0.9,▼,-23.0,-2.9,-67.0,5232.0,shedu_set
22,2020-04-19,43.0,46,0.0,-,-21.0,0.0,3.0,3719.0,oberon_prime_set
25,2020-04-19,34.2,84,0.3,▲,-20.0,0.9,-41.0,9273.0,atlas_prime_set
71,2020-04-19,30.4,23,-0.4,▼,-18.0,-1.3,-6.0,2246.0,ninkondi_prime_set
3,2020-04-19,40.0,155,0.0,-,-18.0,0.0,-10.0,9485.0,mesa_prime_set
