,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
31,2021-01-11,37.0,56,0.0,-,-25.0,0.0,23.0,29027.0,atlas_prime_set
318,2021-01-11,32.6,296,0.0,-,82.0,0.0,17.0,51896.0,arcane_energize
125,2021-01-11,106.1,55,-0.1,▼,0.0,-0.1,16.0,5411.0,legendary_fusion_core
382,2021-01-11,31.0,27,1.0,▲,45.0,3.3,16.0,3844.0,primed_point_blank
27,2021-01-11,47.2,44,0.1,▲,17.0,0.2,15.0,12525.0,banshee_prime_set
23,2021-01-11,142.4,48,1.0,▲,61.0,0.7,15.0,15488.0,ash_prime_set
67,2021-01-11,49.8,29,1.4,▲,40.0,2.9,11.0,12018.0,pyrana_prime_set
319,2021-01-11,33.8,66,0.0,-,15.0,0.0,11.0,32190.0,arcane_grace
72,2021-01-11,53.3,21,-0.5,▼,36.0,-0.9,10.0,6137.0,dakra_prime_set
110,2021-01-11,71.9,22,-0.2,▼,2.0,-0.3,10.0,314.0,ceti_lacera_blueprint
