,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
318,2021-01-11,32.6,296,0.0,-,82.0,0.0,17.0,51896.0,arcane_energize
9,2021-01-11,60.0,85,1.4,▲,0.0,2.4,-15.0,43316.0,mesa_prime_set
12,2021-01-11,34.2,70,-0.1,▼,-81.0,-0.3,-18.0,43068.0,ivara_prime_set
25,2021-01-11,37.5,78,0.9,▲,-34.0,2.5,-21.0,40308.0,wukong_prime_set
319,2021-01-11,33.8,66,0.0,-,15.0,0.0,11.0,32190.0,arcane_grace
7,2021-01-11,30.9,85,0.4,▲,-32.0,1.3,-46.0,30593.0,equinox_prime_set
31,2021-01-11,37.0,56,0.0,-,-25.0,0.0,23.0,29027.0,atlas_prime_set
19,2021-01-11,169.0,30,0.4,▲,56.0,0.2,-34.0,28846.0,saryn_prime_set
32,2021-01-11,57.5,39,0.2,▲,-53.0,0.3,-35.0,28275.0,inaros_prime_set
13,2021-01-11,63.7,39,1.2,▲,19.0,1.9,-18.0,27963.0,chroma_prime_set
