,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
24,2020-10-22,35.7,108,-0.1,▼,-33.0,-0.3,54.0,32650.0,wukong_prime_set
17,2020-10-22,65.8,49,0.9,▲,19.0,1.4,25.0,19335.0,nova_prime_set
8,2020-10-22,49.5,146,0.9,▲,-11.0,1.9,24.0,35611.0,mesa_prime_set
45,2020-10-22,39.9,36,0.4,▲,-17.0,1.0,21.0,8377.0,soma_prime_set
74,2020-10-22,38.9,27,-0.4,▼,-4.0,-1.0,19.0,5301.0,galatine_prime_set
22,2020-10-22,145.6,38,-0.7,▼,61.0,-0.5,18.0,12907.0,ash_prime_set
14,2020-10-22,68.1,74,-2.8,▼,4.0,-3.9,12.0,10622.0,frost_prime_set
15,2020-10-22,40.5,58,0.5,▲,-29.0,1.2,12.0,17478.0,trinity_prime_set
42,2020-10-22,31.2,22,-2.0,▼,-1.0,-6.0,11.0,3645.0,latron_prime_set
162,2020-10-22,31.0,33,0.5,▲,2.0,1.6,11.0,7974.0,growing_power
