,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
42,42,2020-02-24,265.9,16,0.0,-,7.0,0.0,-2.0,1059.0,loki_prime_set
42,42,2020-02-24,49.7,76,0.1,▲,6.0,0.2,-7.0,2687.0,equinox_prime_set
42,42,2020-02-24,148.0,55,-0.1,▼,3.0,-0.1,-11.0,2219.0,rhino_prime_set
42,42,2020-02-24,50.1,77,0.0,-,-1.0,0.0,-29.0,3164.0,mesa_prime_set
42,42,2020-02-24,143.0,27,1.4,▲,10.0,1.0,-12.0,1494.0,ember_prime_set
42,42,2020-02-24,48.9,39,-0.7,▼,7.0,-1.4,-30.0,2126.0,limbo_prime_set
42,42,2020-02-24,109.6,99,-2.0,▼,-11.0,-1.8,-39.0,5587.0,ivara_prime_set
42,42,2020-02-24,41.3,39,-1.0,▼,0.0,-2.4,-15.0,2557.0,chroma_prime_set
42,42,2020-02-24,82.8,26,0.1,▲,6.0,0.1,-5.0,1018.0,nyx_prime_set
42,42,2020-02-24,161.2,30,1.4,▲,12.0,0.9,2.0,1262.0,frost_prime_set
42,42,2020-02-24,114.9,57,0.5,▲,14.0,0.4,17.0,1816.0,trinity_prime_set
42,42,2020-02-24,93.7,42,0.5,▲,8.0,0.5,5.0,1795.0,hydroid_prime_set
42,42,2020-02-24,124.6,41,1.8,▲,11.0,1.5,1.0,1728.0,nova_prime_set
42,42,2020-02-24,129.4,67,0.5,▲,17.0,0.4,-49.0,2906.0,saryn_prime_set
42,42,2020-02-24,60.7,55,-0.1,▼,14.0,-0.2,5.0,2157.0,mirage_prime_set
42,42,2020-02-24,88.5,46,1.0,▲,14.0,1.1,19.0,1437.0,valkyr_prime_set
42,42,2020-02-24,108.4,27,-0.8,▼,12.0,-0.7,11.0,1223.0,mag_prime_set
42,42,2020-02-24,71.4,19,-1.1,▼,-1.0,-1.5,-18.0,1834.0,ash_prime_set
42,42,2020-02-24,48.5,30,0.1,▲,21.0,0.2,-10.0,1258.0,zephyr_prime_set
42,42,2020-02-24,59.8,81,0.1,▲,2.0,0.2,-40.0,3866.0,wukong_prime_set
42,42,2020-02-24,114.6,38,0.3,▲,-3.0,0.3,-9.0,1787.0,vauban_prime_set
42,42,2020-02-24,81.0,32,0.0,-,9.0,0.0,-7.0,1229.0,banshee_prime_set
42,42,2020-02-24,70.3,46,0.0,-,6.0,0.0,5.0,1266.0,oberon_prime_set
42,42,2020-02-24,118.4,52,-4.1,▼,-10.0,-3.3,-54.0,2122.0,nekros_prime_set
42,42,2020-02-24,179.5,45,0.6,▲,16.0,0.3,7.0,1967.0,volt_prime_set
42,42,2020-02-24,56.6,69,-0.5,▼,2.0,-0.9,-24.0,3610.0,atlas_prime_set
42,42,2020-02-24,103.9,30,0.0,-,-10.0,0.0,-13.0,1831.0,baza_prime_set
42,42,2020-02-24,69.0,10,0.6,▲,5.0,0.9,-4.0,506.0,boar_prime_set
42,42,2020-02-24,47.6,7,1.2,▲,1.0,2.6,-14.0,442.0,boltor_prime_set
