,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
5,2020-10-28,,864,,▲,1.0,,599.0,864.0,nezha_prime_set
34,2020-10-28,,465,,▲,1.0,,375.0,465.0,guandao_prime_set
37,2020-10-28,,260,,▲,1.0,,202.0,260.0,zakti_prime_set
32,2020-10-28,67.3,125,-0.7,▼,-41.0,-1.0,48.0,21966.0,inaros_prime_set
326,2020-10-28,44.8,120,0.0,-,27.0,0.0,47.0,26289.0,arcane_grace
30,2020-10-28,168.4,96,0.7,▲,25.0,0.4,42.0,17447.0,volt_prime_set
81,2020-10-28,186.6,57,0.1,▲,69.0,0.1,33.0,12056.0,kronen_prime_set
109,2020-10-28,33.1,239,0.4,▲,-1.0,1.2,31.0,6911.0,melee_riven_mod_(veiled)
31,2020-10-28,33.7,73,-0.6,▼,-31.0,-1.7,28.0,25438.0,atlas_prime_set
25,2020-10-28,34.4,110,-0.3,▼,-36.0,-0.9,26.0,33253.0,wukong_prime_set
