,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
20,20,2020-02-02,267.3,25,-0.1,▼,12.0,-0.0,8.0,501.0,loki_prime_set
20,20,2020-02-02,46.9,61,-1.3,▼,2.0,-2.7,-16.0,1192.0,equinox_prime_set
20,20,2020-02-02,153.7,52,1.4,▲,9.0,0.9,-5.0,979.0,rhino_prime_set
20,20,2020-02-02,47.7,119,-0.5,▼,-3.0,-1.0,15.0,1386.0,mesa_prime_set
20,20,2020-02-02,144.1,40,-0.5,▼,10.0,-0.3,-8.0,661.0,ember_prime_set
20,20,2020-02-02,47.3,63,-0.6,▼,2.0,-1.3,7.0,984.0,limbo_prime_set
20,20,2020-02-02,108.6,126,-1.4,▼,-10.0,-1.3,-52.0,2654.0,ivara_prime_set
20,20,2020-02-02,39.0,56,-0.2,▼,-5.0,-0.5,9.0,1021.0,chroma_prime_set
20,20,2020-02-02,87.7,25,1.0,▲,8.0,1.2,1.0,464.0,nyx_prime_set
20,20,2020-02-02,162.0,27,0.3,▲,12.0,0.2,-21.0,586.0,frost_prime_set
20,20,2020-02-02,106.1,42,1.4,▲,8.0,1.3,-5.0,837.0,trinity_prime_set
20,20,2020-02-02,98.4,31,-0.3,▼,7.0,-0.3,-8.0,751.0,hydroid_prime_set
20,20,2020-02-02,122.3,46,0.4,▲,9.0,0.3,-17.0,844.0,nova_prime_set
20,20,2020-02-02,127.1,81,0.0,-,14.0,0.0,11.0,1215.0,saryn_prime_set
20,20,2020-02-02,59.8,57,0.3,▲,11.0,0.5,1.0,899.0,mirage_prime_set
20,20,2020-02-02,82.4,46,-1.5,▼,11.0,-1.8,0.0,603.0,valkyr_prime_set
20,20,2020-02-02,112.9,33,0.5,▲,17.0,0.4,4.0,610.0,mag_prime_set
20,20,2020-02-02,59.6,44,-0.1,▼,-9.0,-0.2,-13.0,805.0,ash_prime_set
20,20,2020-02-02,40.4,27,-0.1,▼,6.0,-0.2,-4.0,487.0,zephyr_prime_set
20,20,2020-02-02,51.5,109,-1.0,▼,-6.0,-1.9,-17.0,1664.0,wukong_prime_set
20,20,2020-02-02,92.0,41,-1.7,▼,-11.0,-1.8,-16.0,756.0,vauban_prime_set
20,20,2020-02-02,87.8,21,-0.3,▼,9.0,-0.3,-7.0,549.0,banshee_prime_set
20,20,2020-02-02,102.5,54,-0.6,▼,13.0,-0.6,36.0,541.0,oberon_prime_set
20,20,2020-02-02,181.6,64,0.0,-,1.0,0.0,27.0,855.0,nekros_prime_set
20,20,2020-02-02,168.8,42,0.2,▲,7.0,0.1,-10.0,779.0,volt_prime_set
20,20,2020-02-02,49.8,90,0.1,▲,-4.0,0.2,-32.0,1669.0,atlas_prime_set
20,20,2020-02-02,98.8,53,0.5,▲,-13.0,0.5,1.0,895.0,baza_prime_set
20,20,2020-02-02,67.4,12,1.9,▲,8.0,2.9,-1.0,275.0,boar_prime_set
20,20,2020-02-02,50.2,17,0.2,▲,4.0,0.4,11.0,225.0,boltor_prime_set
20,20,2020-02-02,8.1,28,0.2,▲,4.0,2.5,-7.0,339.0,braton_prime_set
20,20,2020-02-02,8.5,18,0.3,▲,4.0,3.7,13.0,161.0,burston_prime_set
20,20,2020-02-02,38.6,24,-0.5,▼,1.0,-1.3,13.0,194.0,cernos_prime_set
