,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
65,2020-08-21,70.2,21,-2.4,▼,-16.0,-3.3,2.0,3143.0,dual_kamas_prime_set
20,2020-08-21,33.0,164,-1.0,▼,-44.0,-2.9,59.0,24739.0,wukong_prime_set
98,2020-08-21,49.5,67,-1.5,▼,-17.0,-2.9,9.0,3958.0,karyst_prime_set
1,2020-08-21,43.9,158,-1.2,▼,-17.0,-2.7,16.0,6591.0,titania_prime_set
27,2020-08-21,73.9,209,-2.0,▼,-19.0,-2.6,-17.0,12448.0,inaros_prime_set
310,2020-08-21,43.4,35,-1.0,▼,6.0,-2.3,21.0,4552.0,exodia_contagion
7,2020-08-21,42.8,156,-1.0,▼,-61.0,-2.3,21.0,30099.0,ivara_prime_set
449,2020-08-21,53.3,28,-1.1,▼,11.0,-2.0,-7.0,2730.0,primed_pressure_point
103,2020-08-21,176.0,14,-3.0,▼,14.0,-1.7,-2.0,511.0,vengeful_charge_(kuva_lich_ephemera)
330,2020-08-21,87.7,26,-1.4,▼,33.0,-1.6,14.0,1946.0,primed_cryo_rounds
