,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
274,2020-12-08,82.9,19,4.3,▲,70.0,5.5,1.0,6925.0,primed_flow
39,2020-12-08,35.1,32,1.5,▲,-34.0,4.5,-4.0,7535.0,corinth_prime_set
178,2020-12-08,31.3,12,1.3,▲,58.0,4.3,-1.0,7279.0,steel_charge
218,2020-12-08,30.9,16,1.0,▲,0.0,3.3,5.0,2903.0,critical_focus
78,2020-12-08,43.9,54,1.4,▲,-14.0,3.3,26.0,4668.0,glaive_prime_set
406,2020-12-08,55.1,18,1.5,▲,42.0,2.8,14.0,4658.0,jolt
31,2020-12-08,33.4,48,0.9,▲,-31.0,2.8,7.0,27450.0,atlas_prime_set
105,2020-12-08,42.9,24,1.1,▲,57.0,2.6,12.0,7310.0,imperator_vandal_set
51,2020-12-08,51.7,11,1.3,▲,28.0,2.6,2.0,5489.0,tiberon_prime_set
375,2020-12-08,32.9,17,0.8,▲,-11.0,2.5,11.0,3260.0,shell_shock
