,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,273,2020-12-08,86.4,28,1.6,▲,99.0,1.9,-18.0,9795.0,primed_continuity
1,307,2020-12-08,65.7,149,0.0,-,95.0,0.0,-20.0,45826.0,arcane_energize
2,0,2020-12-08,420.9,28,0.0,-,78.0,0.0,13.0,9218.0,loki_prime_set
3,445,2020-12-08,59.5,11,0.0,-,77.0,0.0,6.0,4559.0,primed_fever_strike
4,81,2020-12-08,182.1,23,-1.0,▼,72.0,-0.5,-19.0,13527.0,kronen_prime_set
5,274,2020-12-08,82.9,19,4.3,▲,70.0,5.5,1.0,6925.0,primed_flow
6,23,2020-12-08,138.5,28,-1.3,▼,60.0,-0.9,10.0,14379.0,ash_prime_set
7,19,2020-12-08,171.5,67,0.7,▲,59.0,0.4,10.0,27028.0,saryn_prime_set
8,178,2020-12-08,31.3,12,1.3,▲,58.0,4.3,-1.0,7279.0,steel_charge
9,105,2020-12-08,42.9,24,1.1,▲,57.0,2.6,12.0,7310.0,imperator_vandal_set
