,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
467,2020-08-24,116.0,241,-9.5,▼,38.0,-7.6,158.0,7650.0,weeping_wounds
95,2020-08-24,35.1,74,0.5,▲,-14.0,1.4,68.0,1919.0,pathocyst_set
296,2020-08-24,46.6,191,-0.7,▼,30.0,-1.5,58.0,19498.0,arcane_grace
3,2020-08-24,159.4,74,0.0,-,14.0,0.0,37.0,13531.0,rhino_prime_set
2,2020-08-24,34.0,100,-0.4,▼,-22.0,-1.2,34.0,18812.0,equinox_prime_set
72,2020-08-24,157.3,57,-1.0,▼,48.0,-0.6,25.0,8533.0,kronen_prime_set
67,2020-08-24,30.7,38,-0.9,▼,19.0,-2.8,22.0,4066.0,fragor_prime_set
324,2020-08-24,93.9,33,-11.0,▼,0.0,-10.5,21.0,1495.0,argon_scope
128,2020-08-24,62.6,23,-3.5,▼,28.0,-5.3,21.0,729.0,prova_vandal
14,2020-08-24,149.9,131,0.0,-,36.0,0.0,16.0,18621.0,saryn_prime_set
