,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
25,2020-07-19,174.6,68,-2.5,▼,16.0,-1.4,-49.0,10474.0,volt_prime_set
96,2020-07-19,146.1,127,-18.1,▼,3.0,-11.0,-48.0,1027.0,panthera_prime_set
115,2020-07-19,54.0,32,-5.0,▼,6.0,-8.5,-37.0,884.0,prisma_grakata
42,2020-07-19,41.6,12,-0.7,▼,17.0,-1.7,-23.0,3269.0,tiberon_prime_set
8,2020-07-19,43.3,82,-1.9,▼,-10.0,-4.2,-22.0,16599.0,chroma_prime_set
236,2020-07-19,38.9,256,1.0,▲,40.0,2.6,-21.0,22673.0,arcane_energize
84,2020-07-19,52.4,47,1.9,▲,0.0,3.8,-21.0,10310.0,shedu_set
72,2020-07-19,165.4,60,4.5,▲,59.0,2.8,-18.0,6446.0,kronen_prime_set
58,2020-07-19,35.8,24,-0.7,▼,29.0,-1.9,-15.0,6607.0,pyrana_prime_set
32,2020-07-19,54.4,12,3.0,▲,-1.0,5.8,-13.0,2296.0,boltor_prime_set
