,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
28,2020-07-19,48.0,55,-0.9,▼,-49.0,-1.8,20.0,8149.0,baza_prime_set
7,2020-07-19,44.9,160,-1.0,▼,-49.0,-2.2,14.0,25708.0,ivara_prime_set
50,2020-07-19,74.8,42,-2.3,▼,-38.0,-3.0,5.0,6372.0,aksomati_prime_set
24,2020-07-19,98.2,49,0.2,▲,-29.0,0.2,0.0,13953.0,nekros_prime_set
4,2020-07-19,37.1,141,-0.8,▼,-22.0,-2.1,44.0,19639.0,mesa_prime_set
2,2020-07-19,32.8,104,-1.0,▼,-20.0,-3.0,25.0,15446.0,equinox_prime_set
39,2020-07-19,36.5,37,-1.6,▼,-18.0,-4.2,10.0,4670.0,soma_prime_set
11,2020-07-19,37.4,56,-1.8,▼,-16.0,-4.6,-5.0,10777.0,trinity_prime_set
23,2020-07-19,53.4,27,0.8,▲,-15.0,1.5,-10.0,7551.0,oberon_prime_set
80,2020-07-19,36.8,22,-0.5,▼,-14.0,-1.3,3.0,3879.0,silva_and_aegis_prime_set
