,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
188,188,2020-07-19,344.3,22,0.5,▲,53.0,0.1,4.0,5539.0,loki_prime_set
12,12,2020-07-19,49.2,161,-3.4,▼,-2.0,-6.5,42.0,1435.0,titania_prime_set
188,188,2020-07-19,32.8,104,-1.0,▼,-20.0,-3.0,25.0,15446.0,equinox_prime_set
188,188,2020-07-19,158.4,59,-0.3,▼,11.0,-0.2,-2.0,11432.0,rhino_prime_set
188,188,2020-07-19,37.1,141,-0.8,▼,-22.0,-2.1,44.0,19639.0,mesa_prime_set
188,188,2020-07-19,168.8,47,1.1,▲,36.0,0.7,13.0,7946.0,ember_prime_set
188,188,2020-07-19,69.9,40,-0.4,▼,35.0,-0.6,-10.0,11655.0,limbo_prime_set
188,188,2020-07-19,44.9,160,-1.0,▼,-49.0,-2.2,14.0,25708.0,ivara_prime_set
188,188,2020-07-19,43.3,82,-1.9,▼,-10.0,-4.2,-22.0,16599.0,chroma_prime_set
188,188,2020-07-19,98.2,34,-3.5,▼,16.0,-3.4,-5.0,5746.0,nyx_prime_set
188,188,2020-07-19,182.0,42,0.0,-,37.0,0.0,11.0,6473.0,frost_prime_set
188,188,2020-07-19,37.4,56,-1.8,▼,-16.0,-4.6,-5.0,10777.0,trinity_prime_set
188,188,2020-07-19,91.8,62,-0.5,▼,8.0,-0.5,9.0,9789.0,hydroid_prime_set
188,188,2020-07-19,57.9,78,0.0,-,13.0,0.0,32.0,11454.0,nova_prime_set
188,188,2020-07-19,149.7,106,0.0,-,39.0,0.0,32.0,15404.0,saryn_prime_set
188,188,2020-07-19,71.9,74,-1.0,▼,33.0,-1.4,15.0,12139.0,mirage_prime_set
188,188,2020-07-19,93.6,40,0.0,-,27.0,0.0,6.0,8540.0,valkyr_prime_set
188,188,2020-07-19,137.8,42,-0.2,▼,28.0,-0.1,2.0,6956.0,mag_prime_set
188,188,2020-07-19,136.5,57,1.5,▲,59.0,1.1,-3.0,8473.0,ash_prime_set
188,188,2020-07-19,60.7,36,0.2,▲,38.0,0.3,6.0,6494.0,zephyr_prime_set
188,188,2020-07-19,28.7,125,-0.7,▼,-41.0,-2.4,11.0,20425.0,wukong_prime_set
188,188,2020-07-19,162.0,46,0.1,▲,33.0,0.1,5.0,8482.0,vauban_prime_set
188,188,2020-07-19,90.4,43,1.1,▲,22.0,1.2,10.0,6496.0,banshee_prime_set
188,188,2020-07-19,53.4,27,0.8,▲,-15.0,1.5,-10.0,7551.0,oberon_prime_set
188,188,2020-07-19,98.2,49,0.2,▲,-29.0,0.2,0.0,13953.0,nekros_prime_set
188,188,2020-07-19,174.6,68,-2.5,▼,16.0,-1.4,-49.0,10474.0,volt_prime_set
188,188,2020-07-19,29.8,73,0.0,-,-25.0,0.0,-50.0,16975.0,atlas_prime_set
5,5,2020-07-19,152.4,551,-19.4,▼,3.0,-11.3,36.0,3954.0,inaros_prime_set
188,188,2020-07-19,48.0,55,-0.9,▼,-49.0,-1.8,20.0,8149.0,baza_prime_set
12,12,2020-07-19,33.0,30,0.4,▲,4.0,1.2,3.0,454.0,pangolin_prime_set
12,12,2020-07-19,54.1,65,-1.3,▼,0.0,-2.3,-6.0,660.0,corinth_prime_set
188,188,2020-07-19,72.9,16,0.0,-,13.0,0.0,6.0,2276.0,boar_prime_set
188,188,2020-07-19,54.4,12,3.0,▲,-1.0,5.8,-13.0,2296.0,boltor_prime_set
188,188,2020-07-19,9.2,11,-0.1,▼,2.0,-1.1,-13.0,3901.0,braton_prime_set
188,188,2020-07-19,8.8,15,-0.2,▼,8.0,-2.2,0.0,2111.0,burston_prime_set
188,188,2020-07-19,56.5,16,0.5,▲,21.0,0.9,-6.0,2609.0,cernos_prime_set
188,188,2020-07-19,58.9,19,2.1,▲,8.0,3.7,3.0,2338.0,latron_prime_set
188,188,2020-07-19,10.4,8,-0.5,▼,-4.0,-4.6,-34.0,3560.0,paris_prime_set
188,188,2020-07-19,29.8,71,-1.3,▼,11.0,-4.2,42.0,10589.0,rubico_prime_set
188,188,2020-07-19,36.5,37,-1.6,▼,-18.0,-4.2,10.0,4670.0,soma_prime_set
188,188,2020-07-19,16.6,34,0.0,-,-3.0,0.0,-4.0,4655.0,stradavar_prime_set
188,188,2020-07-19,28.2,13,0.0,-,0.0,0.0,1.0,2754.0,sybaris_prime_set
188,188,2020-07-19,41.6,12,-0.7,▼,17.0,-1.7,-23.0,3269.0,tiberon_prime_set
