,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
3,2020-08-06,156.6,79,-0.3,▼,8.0,-0.2,33.0,12376.0,rhino_prime_set
96,2020-08-06,46.0,50,2.0,▲,23.0,4.5,31.0,4525.0,imperator_vandal_set
39,2020-08-06,38.1,45,0.0,-,-18.0,0.0,21.0,5213.0,soma_prime_set
4,2020-08-06,36.3,180,0.0,-,-24.0,0.0,19.0,22267.0,mesa_prime_set
13,2020-08-06,60.0,115,0.0,-,20.0,0.0,18.0,12712.0,nova_prime_set
272,2020-08-06,47.7,34,0.0,-,10.0,0.0,16.0,2921.0,hammer_shot
275,2020-08-06,47.2,33,0.9,▲,-4.0,1.9,14.0,3067.0,high_voltage
10,2020-08-06,176.8,40,1.5,▲,27.0,0.9,12.0,7026.0,frost_prime_set
406,2020-08-06,47.0,31,-0.5,▼,18.0,-1.1,11.0,2770.0,primed_reach
62,2020-08-06,92.2,17,2.5,▲,44.0,2.8,11.0,1612.0,ankyros_prime_set
