,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
327,327,2020-12-05,427.4,21,-1.0,▼,80.0,-0.2,7.0,9151.0,loki_prime_set
81,81,2020-12-05,22.1,89,0.9,▲,1.0,4.2,11.0,3808.0,dethcube_prime_set
81,81,2020-12-05,130.9,17,-3.0,▼,18.0,-2.2,4.0,938.0,wyrm_prime_set
81,81,2020-12-05,87.2,32,0.0,-,7.0,0.0,4.0,2934.0,helios_prime_set
81,81,2020-12-05,78.6,23,-0.2,▼,14.0,-0.3,7.0,1962.0,carrier_prime_set
39,39,2020-12-05,66.3,190,-0.7,▼,-25.0,-1.0,64.0,8832.0,nezha_prime_set
151,151,2020-12-05,29.0,76,-0.3,▼,-54.0,-1.0,37.0,17120.0,titania_prime_set
327,327,2020-12-05,29.7,98,-0.9,▼,-33.0,-2.9,32.0,27552.0,equinox_prime_set
327,327,2020-12-05,191.5,44,-1.0,▼,38.0,-0.5,13.0,18837.0,rhino_prime_set
327,327,2020-12-05,52.5,99,-0.3,▼,-10.0,-0.6,7.0,40403.0,mesa_prime_set
327,327,2020-12-05,54.6,116,-0.1,▼,-4.0,-0.2,35.0,16289.0,ember_prime_set
327,327,2020-12-05,93.2,33,-0.4,▼,56.0,-0.4,13.0,18648.0,limbo_prime_set
327,327,2020-12-05,30.0,55,-0.5,▼,-88.0,-1.6,-8.0,40509.0,ivara_prime_set
327,327,2020-12-05,63.8,70,-1.1,▼,15.0,-1.7,20.0,26161.0,chroma_prime_set
327,327,2020-12-05,128.5,23,-0.9,▼,25.0,-0.7,5.0,9788.0,nyx_prime_set
327,327,2020-12-05,63.0,70,-0.3,▼,-16.0,-0.5,27.0,13514.0,frost_prime_set
327,327,2020-12-05,56.5,63,0.5,▲,-6.0,0.9,34.0,19715.0,trinity_prime_set
327,327,2020-12-05,95.3,38,-0.7,▼,19.0,-0.7,19.0,15039.0,hydroid_prime_set
327,327,2020-12-05,73.1,62,-1.0,▼,27.0,-1.3,24.0,21272.0,nova_prime_set
327,327,2020-12-05,171.4,86,-0.9,▼,58.0,-0.5,15.0,26830.0,saryn_prime_set
327,327,2020-12-05,92.0,81,0.0,-,57.0,0.0,38.0,21461.0,mirage_prime_set
327,327,2020-12-05,104.5,35,0.0,-,36.0,0.0,8.0,14321.0,valkyr_prime_set
327,327,2020-12-05,154.1,19,-2.1,▼,46.0,-1.3,3.0,12082.0,mag_prime_set
327,327,2020-12-05,142.8,40,-2.0,▼,63.0,-1.4,5.0,14293.0,ash_prime_set
327,327,2020-12-05,75.3,29,-0.3,▼,49.0,-0.4,6.0,11342.0,zephyr_prime_set
327,327,2020-12-05,31.3,127,-0.4,▼,-43.0,-1.3,28.0,36677.0,wukong_prime_set
327,327,2020-12-05,171.0,43,0.0,-,34.0,0.0,9.0,14490.0,vauban_prime_set
327,327,2020-12-05,92.6,37,-2.4,▼,35.0,-2.5,17.0,11413.0,banshee_prime_set
327,327,2020-12-05,74.3,34,0.8,▲,1.0,1.1,10.0,12303.0,oberon_prime_set
327,327,2020-12-05,139.0,42,-0.3,▼,3.0,-0.2,-10.0,23032.0,nekros_prime_set
327,327,2020-12-05,179.6,44,-0.3,▼,33.0,-0.2,9.0,19363.0,volt_prime_set
327,327,2020-12-05,32.3,35,0.3,▲,-33.0,0.9,-21.0,27324.0,atlas_prime_set
144,144,2020-12-05,54.0,92,-1.0,▼,-60.0,-1.8,16.0,25399.0,inaros_prime_set
327,327,2020-12-05,34.4,24,-0.5,▼,-81.0,-1.4,2.0,12638.0,baza_prime_set
39,39,2020-12-05,59.4,66,-1.1,▼,-21.0,-1.8,0.0,4795.0,guandao_prime_set
81,81,2020-12-05,36.5,32,-0.5,▼,-10.0,-1.4,21.0,1983.0,stropha_set
81,81,2020-12-05,17.1,9,0.0,-,-5.0,0.0,1.0,1024.0,stahlta_set
39,39,2020-12-05,57.8,57,-0.7,▼,-21.0,-1.2,18.0,2711.0,zakti_prime_set
151,151,2020-12-05,14.3,35,-0.3,▼,-34.0,-2.1,4.0,4979.0,pangolin_prime_set
151,151,2020-12-05,32.9,38,-0.1,▼,-37.0,-0.3,13.0,7431.0,corinth_prime_set
327,327,2020-12-05,93.3,13,-0.4,▼,32.0,-0.4,2.0,3954.0,boar_prime_set
327,327,2020-12-05,74.6,23,-0.7,▼,24.0,-0.9,16.0,4113.0,boltor_prime_set
327,327,2020-12-05,7.1,28,0.4,▲,-10.0,6.0,5.0,6308.0,braton_prime_set
327,327,2020-12-05,6.9,21,0.9,▲,5.0,15.0,-3.0,4088.0,burston_prime_set
327,327,2020-12-05,67.5,19,-2.5,▼,28.0,-3.6,12.0,4413.0,cernos_prime_set
327,327,2020-12-05,20.0,14,-2.5,▼,-20.0,-11.1,0.0,4429.0,latron_prime_set
327,327,2020-12-05,11.9,27,0.3,▲,-2.0,2.6,6.0,5595.0,paris_prime_set
