,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
5,2020-12-05,66.3,190,-0.7,▼,-25.0,-1.0,64.0,8832.0,nezha_prime_set
109,2020-12-05,31.1,138,0.1,▲,-10.0,0.3,16.0,13762.0,melee_riven_mod_(veiled)
349,2020-12-05,,129,,▲,1.0,,96.0,129.0,primed_firestorm
25,2020-12-05,31.3,127,-0.4,▼,-43.0,-1.3,28.0,36677.0,wukong_prime_set
10,2020-12-05,54.6,116,-0.1,▼,-4.0,-0.2,35.0,16289.0,ember_prime_set
325,2020-12-05,65.6,114,-0.8,▼,94.0,-1.2,-2.0,45434.0,arcane_energize
9,2020-12-05,52.5,99,-0.3,▼,-10.0,-0.6,7.0,40403.0,mesa_prime_set
350,2020-12-05,,96,,▲,1.0,,73.0,96.0,primed_fulmination
32,2020-12-05,54.0,92,-1.0,▼,-60.0,-1.8,16.0,25399.0,inaros_prime_set
19,2020-12-05,171.4,86,-0.9,▼,58.0,-0.5,15.0,26830.0,saryn_prime_set
