,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-04-27,55.9,146,-0.6,▼,-49.0,-1.1,-3.0,15421.0,ivara_prime_set
19,2020-04-27,32.6,166,0.0,-,-36.0,0.0,15.0,11212.0,wukong_prime_set
3,2020-04-27,39.3,127,0.0,-,-22.0,0.0,-4.0,10433.0,mesa_prime_set
25,2020-04-27,30.8,69,-0.1,▼,-25.0,-0.3,-86.0,10053.0,atlas_prime_set
13,2020-04-27,146.7,66,0.0,-,35.0,0.0,-30.0,8838.0,saryn_prime_set
1,2020-04-27,34.8,69,0.5,▲,-16.0,1.5,-16.0,8262.0,equinox_prime_set
7,2020-04-27,33.3,97,-0.1,▼,-18.0,-0.3,-34.0,8262.0,chroma_prime_set
5,2020-04-27,65.3,90,-0.3,▼,21.0,-0.5,-5.0,7514.0,limbo_prime_set
23,2020-04-27,80.0,67,0.0,-,-38.0,0.0,-21.0,7163.0,nekros_prime_set
2,2020-04-27,158.7,50,0.2,▲,13.0,0.1,-30.0,6739.0,rhino_prime_set
