,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-04-27,55.9,146,-0.6,▼,-49.0,-1.1,-3.0,15421.0,ivara_prime_set
46,2020-04-27,88.4,34,-0.5,▼,-38.0,-0.6,-3.0,3545.0,aksomati_prime_set
23,2020-04-27,80.0,67,0.0,-,-38.0,0.0,-21.0,7163.0,nekros_prime_set
19,2020-04-27,32.6,166,0.0,-,-36.0,0.0,15.0,11212.0,wukong_prime_set
26,2020-04-27,57.2,45,-0.6,▼,-35.0,-1.0,0.0,4847.0,baza_prime_set
25,2020-04-27,30.8,69,-0.1,▼,-25.0,-0.3,-86.0,10053.0,atlas_prime_set
3,2020-04-27,39.3,127,0.0,-,-22.0,0.0,-4.0,10433.0,mesa_prime_set
22,2020-04-27,42.8,51,0.0,-,-20.0,0.0,0.0,4100.0,oberon_prime_set
77,2020-04-27,52.3,16,-1.4,▼,-18.0,-2.6,-10.0,1795.0,tekko_prime_set
7,2020-04-27,33.3,97,-0.1,▼,-18.0,-0.3,-34.0,8262.0,chroma_prime_set
