,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
85,2020-06-16,34.5,13,1.8,▲,7.0,5.5,2.0,611.0,latron_wraith_set
45,2020-06-16,40.9,11,1.3,▲,-4.0,3.3,4.0,1585.0,aklex_prime_set
91,2020-06-16,49.2,15,1.5,▲,-7.0,3.1,2.0,1247.0,pathocyst_set
65,2020-06-16,95.8,11,2.2,▲,12.0,2.4,-5.0,1687.0,glaive_prime_set
171,2020-06-16,44.9,14,1.0,▲,-14.0,2.3,3.0,1605.0,health_conversion
250,2020-06-16,49.6,19,0.9,▲,8.0,1.8,0.0,1743.0,hammer_shot
54,2020-06-16,30.9,45,0.5,▲,24.0,1.6,28.0,5569.0,pyrana_prime_set
359,2020-06-16,31.0,16,0.5,▲,3.0,1.6,-3.0,1578.0,primed_reach
163,2020-06-16,46.0,16,0.7,▲,0.0,1.5,-1.0,1206.0,energy_conversion
77,2020-06-16,45.8,10,0.6,▲,-19.0,1.3,-9.0,2828.0,tekko_prime_set
