,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
253,2020-06-16,52.2,32,-2.0,▼,2.0,-3.7,-1.0,1994.0,high_voltage
109,2020-06-16,32.3,16,-1.2,▼,-7.0,-3.6,3.0,1216.0,secura_dual_cestra
61,2020-06-16,84.5,23,-2.9,▼,3.0,-3.3,2.0,1763.0,dual_kamas_prime_set
379,2020-06-16,44.5,50,-1.4,▼,0.0,-3.1,3.0,1768.0,bullet_dance
237,2020-06-16,43.2,12,-1.4,▼,5.0,-3.1,-4.0,3244.0,exodia_contagion
371,2020-06-16,60.8,21,-1.5,▼,6.0,-2.4,9.0,1017.0,voltaic_strike
16,2020-06-16,124.3,30,-3.0,▼,19.0,-2.4,-7.0,5775.0,mag_prime_set
35,2020-06-16,43.0,29,-1.0,▼,-10.0,-2.3,-3.0,3710.0,soma_prime_set
298,2020-06-16,236.4,11,-5.6,▼,-11.0,-2.3,-7.0,465.0,primed_chamber
245,2020-06-16,110.6,14,-2.6,▼,6.0,-2.3,9.0,841.0,argon_scope
