,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
11,2020-10-04,39.8,80,-0.3,▼,-71.0,-0.7,21.0,35933.0,ivara_prime_set
32,2020-10-04,48.0,21,0.2,▲,-62.0,0.4,-15.0,11144.0,baza_prime_set
56,2020-10-04,72.3,30,-1.4,▼,-47.0,-1.9,5.0,8697.0,aksomati_prime_set
31,2020-10-04,63.2,124,-1.3,▼,-40.0,-2.0,-14.0,19444.0,inaros_prime_set
103,2020-10-04,48.6,21,-0.2,▼,-38.0,-0.4,-2.0,5284.0,panthera_prime_set
24,2020-10-04,33.4,110,-0.5,▼,-38.0,-1.5,33.0,31067.0,wukong_prime_set
5,2020-10-04,39.5,62,-0.3,▼,-35.0,-0.8,0.0,12452.0,titania_prime_set
15,2020-10-04,38.8,56,-0.2,▼,-34.0,-0.5,7.0,16571.0,trinity_prime_set
104,2020-10-04,36.1,37,-0.8,▼,-31.0,-2.2,2.0,5911.0,karyst_prime_set
8,2020-10-04,36.3,171,-0.5,▼,-26.0,-1.4,4.0,32938.0,mesa_prime_set
