,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
265,265,2020-10-04,403.8,24,8.2,▲,77.0,2.1,-9.0,7899.0,loki_prime_set
19,19,2020-10-04,20.8,43,-0.5,▼,-2.0,-2.3,4.0,1003.0,dethcube_prime_set
19,19,2020-10-04,115.4,16,4.0,▲,8.0,3.6,5.0,219.0,wyrm_prime_set
19,19,2020-10-04,86.9,38,0.6,▲,11.0,0.7,-3.0,886.0,helios_prime_set
19,19,2020-10-04,76.2,34,0.0,-,10.0,0.0,-4.0,569.0,carrier_prime_set
89,89,2020-10-04,39.5,62,-0.3,▼,-35.0,-0.8,0.0,12452.0,titania_prime_set
265,265,2020-10-04,37.6,76,-0.7,▼,-22.0,-1.8,-4.0,22592.0,equinox_prime_set
265,265,2020-10-04,179.4,37,0.2,▲,33.0,0.1,-26.0,16279.0,rhino_prime_set
265,265,2020-10-04,36.3,171,-0.5,▼,-26.0,-1.4,4.0,32938.0,mesa_prime_set
265,265,2020-10-04,93.2,105,-4.1,▼,27.0,-4.2,17.0,11994.0,ember_prime_set
265,265,2020-10-04,91.4,51,0.0,-,53.0,0.0,-4.0,16073.0,limbo_prime_set
265,265,2020-10-04,39.8,80,-0.3,▼,-71.0,-0.7,21.0,35933.0,ivara_prime_set
265,265,2020-10-04,67.0,61,0.9,▲,19.0,1.4,1.0,22918.0,chroma_prime_set
265,265,2020-10-04,113.7,28,0.1,▲,26.0,0.1,5.0,8341.0,nyx_prime_set
265,265,2020-10-04,91.7,81,-7.0,▼,20.0,-7.1,-14.0,9498.0,frost_prime_set
265,265,2020-10-04,38.8,56,-0.2,▼,-34.0,-0.5,7.0,16571.0,trinity_prime_set
265,265,2020-10-04,93.5,40,0.0,-,15.0,0.0,6.0,13022.0,hydroid_prime_set
265,265,2020-10-04,67.0,68,-1.5,▼,17.0,-2.2,-12.0,18383.0,nova_prime_set
265,265,2020-10-04,171.1,92,1.8,▲,53.0,1.1,15.0,22764.0,saryn_prime_set
265,265,2020-10-04,90.3,65,0.5,▲,57.0,0.6,-5.0,18032.0,mirage_prime_set
265,265,2020-10-04,99.2,33,-0.1,▼,34.0,-0.1,18.0,12278.0,valkyr_prime_set
265,265,2020-10-04,144.2,35,1.3,▲,41.0,0.9,10.0,10322.0,mag_prime_set
