,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
106,2020-10-04,35.0,146,0.0,-,5.0,0.0,-73.0,2639.0,melee_riven_mod_(veiled)
322,2020-10-04,47.5,66,-0.3,▼,32.0,-0.6,-35.0,24122.0,arcane_grace
108,2020-10-04,30.2,149,0.2,▲,-2.0,0.7,-31.0,2282.0,rifle_riven_mod_(veiled)
7,2020-10-04,179.4,37,0.2,▲,33.0,0.1,-26.0,16279.0,rhino_prime_set
83,2020-10-04,61.1,52,-6.5,▼,11.0,-9.6,-18.0,7985.0,reaper_prime_set
223,2020-10-04,37.8,15,0.6,▲,1.0,1.6,-17.0,1536.0,dual_rounds
494,2020-10-04,52.8,23,1.4,▲,8.0,2.7,-16.0,5871.0,bullet_dance
27,2020-10-04,73.6,21,0.9,▲,3.0,1.2,-16.0,10556.0,oberon_prime_set
25,2020-10-04,168.2,34,0.4,▲,32.0,0.2,-16.0,12373.0,vauban_prime_set
22,2020-10-04,139.7,28,1.0,▲,57.0,0.7,-15.0,12353.0,ash_prime_set
