,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
260,2020-12-22,32.1,275,5.1,▲,-1.0,18.9,-29.0,2810.0,necramech_streamline
261,2020-12-22,52.3,126,4.8,▲,-11.0,10.1,21.0,1202.0,necramech_thrusters
191,2020-12-22,248.4,20,20.5,▲,35.0,9.0,-6.0,1205.0,primed_rubedo_lined_barrel
228,2020-12-22,37.9,127,2.7,▲,2.0,7.7,2.0,3693.0,critical_focus
230,2020-12-22,49.4,118,3.0,▲,9.0,6.5,-40.0,3457.0,dual_rounds
37,2020-12-22,58.9,35,2.0,▲,-21.0,3.5,-4.0,3245.0,zakti_prime_set
7,2020-12-22,34.5,95,1.0,▲,-32.0,3.0,21.0,28901.0,equinox_prime_set
162,2020-12-22,32.0,15,0.8,▲,1.0,2.6,4.0,3313.0,telos_boltor
171,2020-12-22,30.7,30,0.7,▲,-1.0,2.3,13.0,9367.0,growing_power
34,2020-12-22,68.9,74,1.5,▲,-13.0,2.2,32.0,5719.0,guandao_prime_set
