,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
221,2020-06-28,30.6,160,0.1,▲,24.0,0.3,50.0,19838.0,arcane_energize
222,2020-06-28,30.1,151,0.5,▲,12.0,1.7,89.0,12350.0,arcane_grace
6,2020-06-28,45.8,119,-1.2,▼,-52.0,-2.6,-31.0,23517.0,ivara_prime_set
3,2020-06-28,35.2,112,-0.8,▼,-28.0,-2.2,28.0,17703.0,mesa_prime_set
19,2020-06-28,33.2,109,-1.5,▼,-40.0,-4.3,5.0,18201.0,wukong_prime_set
7,2020-06-28,33.5,89,-0.2,▼,-21.0,-0.6,19.0,14490.0,chroma_prime_set
12,2020-06-28,56.1,78,-0.7,▼,8.0,-1.2,5.0,10117.0,nova_prime_set
1,2020-06-28,30.3,78,0.0,-,-23.0,0.0,24.0,13943.0,equinox_prime_set
2,2020-06-28,158.8,65,0.4,▲,11.0,0.3,19.0,10374.0,rhino_prime_set
14,2020-06-28,71.7,62,-0.9,▼,34.0,-1.2,6.0,10861.0,mirage_prime_set
