,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
5,2020-10-29,,532,,▲,2.0,,-332.0,1396.0,nezha_prime_set
34,2020-10-29,,353,,▲,2.0,,-112.0,818.0,guandao_prime_set
329,2020-10-29,67.3,237,0.5,▲,94.0,0.7,98.0,40691.0,arcane_energize
109,2020-10-29,33.2,234,0.1,▲,0.0,0.3,-5.0,7145.0,melee_riven_mod_(veiled)
37,2020-10-29,,179,,▲,2.0,,-81.0,439.0,zakti_prime_set
111,2020-10-29,30.5,167,0.5,▲,-1.0,1.7,65.0,5502.0,rifle_riven_mod_(veiled)
9,2020-10-29,52.1,147,0.0,-,-7.0,0.0,-13.0,36772.0,mesa_prime_set
32,2020-10-29,66.6,126,-0.7,▼,-42.0,-1.0,1.0,22092.0,inaros_prime_set
12,2020-10-29,37.9,102,0.2,▲,-76.0,0.5,30.0,37598.0,ivara_prime_set
6,2020-10-29,37.9,94,-0.4,▼,-40.0,-1.0,19.0,14099.0,titania_prime_set
