,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
314,2020-09-07,50.0,300,0.0,-,63.0,0.0,131.0,32700.0,arcane_energize
14,2020-09-07,149.9,159,-0.2,▼,35.0,-0.1,49.0,20142.0,saryn_prime_set
3,2020-09-07,159.5,68,0.9,▲,14.0,0.6,31.0,14562.0,rhino_prime_set
72,2020-09-07,169.4,81,0.6,▲,60.0,0.4,24.0,9590.0,kronen_prime_set
84,2020-09-07,72.8,61,1.8,▲,12.0,2.5,22.0,13157.0,shedu_set
58,2020-09-07,39.7,77,0.2,▲,34.0,0.5,18.0,8539.0,pyrana_prime_set
0,2020-09-07,350.5,46,0.0,-,60.0,0.0,17.0,7114.0,loki_prime_set
2,2020-09-07,38.2,110,-0.6,▼,-16.0,-1.5,17.0,20166.0,equinox_prime_set
260,2020-09-07,58.2,30,0.5,▲,-6.0,0.9,15.0,3017.0,health_conversion
13,2020-09-07,53.9,103,-0.3,▼,9.0,-0.6,14.0,15719.0,nova_prime_set
