,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-06-05,51.8,90,-0.1,▼,-46.0,-0.2,-27.0,20833.0,ivara_prime_set
19,2020-06-05,37.7,114,0.0,-,-36.0,0.0,-43.0,15674.0,wukong_prime_set
3,2020-06-05,38.2,139,-0.6,▼,-22.0,-1.5,53.0,15138.0,mesa_prime_set
25,2020-06-05,32.0,88,0.3,▲,-25.0,0.9,24.0,13663.0,atlas_prime_set
7,2020-06-05,35.5,107,-0.3,▼,-13.0,-0.8,49.0,12318.0,chroma_prime_set
1,2020-06-05,33.6,81,-1.0,▼,-17.0,-2.9,1.0,12060.0,equinox_prime_set
13,2020-06-05,150.7,105,0.9,▲,40.0,0.6,18.0,12047.0,saryn_prime_set
23,2020-06-05,88.9,68,-0.6,▼,-40.0,-0.7,-15.0,10945.0,nekros_prime_set
5,2020-06-05,71.3,59,0.0,-,33.0,0.0,27.0,9606.0,limbo_prime_set
14,2020-06-05,76.2,70,-0.1,▼,35.0,-0.1,15.0,9406.0,mirage_prime_set
