,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
337,2020-06-05,78.9,93,-12.5,▼,4.0,-13.7,84.0,729.0,primed_pistol_gambit
339,2020-06-05,33.3,12,-3.3,▼,3.0,-9.0,11.0,33.0,primed_slip_magazine
99,2020-06-05,57.3,41,-4.0,▼,2.0,-6.5,40.0,346.0,quanta_vandal
10,2020-06-05,54.8,66,-2.8,▼,1.0,-4.9,-12.0,7948.0,trinity_prime_set
418,2020-06-05,30.2,61,-1.4,▼,5.0,-4.4,38.0,1152.0,tempo_royale
123,2020-06-05,32.8,13,-1.2,▼,7.0,-3.5,4.0,1173.0,telos_boltor
35,2020-06-05,55.0,40,-1.8,▼,-1.0,-3.2,5.0,3367.0,soma_prime_set
12,2020-06-05,75.7,72,-2.4,▼,26.0,-3.1,-13.0,8474.0,nova_prime_set
1,2020-06-05,33.6,81,-1.0,▼,-17.0,-2.9,1.0,12060.0,equinox_prime_set
57,2020-06-05,36.8,44,-1.1,▼,-8.0,-2.9,17.0,2984.0,vasto_prime_set
