,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,12,2020-04-26,166.4,72,-1.0,▼,47.0,-0.6,13.0,5664.0,nova_prime_set
1,9,2020-04-26,178.5,45,0.0,-,36.0,0.0,-3.0,3604.0,frost_prime_set
2,13,2020-04-26,146.7,96,0.9,▲,35.0,0.6,-48.0,8772.0,saryn_prime_set
3,68,2020-04-26,126.8,49,0.0,-,32.0,0.0,13.0,2832.0,kronen_prime_set
4,14,2020-04-26,69.8,81,-0.6,▼,32.0,-0.9,-7.0,6375.0,mirage_prime_set
5,18,2020-04-26,55.2,38,0.9,▲,31.0,1.7,-17.0,3666.0,zephyr_prime_set
6,20,2020-04-26,165.8,68,-0.6,▼,29.0,-0.4,8.0,4674.0,vauban_prime_set
7,24,2020-04-26,193.1,49,0.2,▲,29.0,0.1,-29.0,5887.0,volt_prime_set
8,186,2020-04-26,74.8,33,0.1,▲,27.0,0.1,-22.0,1494.0,primed_continuity
9,4,2020-04-26,154.9,60,0.5,▲,27.0,0.3,-3.0,4309.0,ember_prime_set
