,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
314,314,2020-11-22,447.9,13,-3.6,▼,92.0,-0.8,1.0,8928.0,loki_prime_set
68,68,2020-11-22,21.6,36,-2.0,▼,-1.0,-8.5,-23.0,3271.0,dethcube_prime_set
68,68,2020-11-22,136.0,12,-0.7,▼,21.0,-0.5,3.0,789.0,wyrm_prime_set
68,68,2020-11-22,86.8,33,-1.0,▼,7.0,-1.1,-6.0,2517.0,helios_prime_set
68,68,2020-11-22,78.2,20,-1.0,▼,14.0,-1.3,1.0,1695.0,carrier_prime_set
26,26,2020-11-22,82.4,210,1.4,▲,-16.0,1.7,8.0,6962.0,nezha_prime_set
138,138,2020-11-22,30.1,59,-0.5,▼,-51.0,-1.6,-6.0,16169.0,titania_prime_set
314,314,2020-11-22,32.4,86,0.4,▲,-31.0,1.2,-29.0,26467.0,equinox_prime_set
314,314,2020-11-22,195.4,59,0.0,-,42.0,0.0,23.0,18326.0,rhino_prime_set
314,314,2020-11-22,49.7,69,-0.1,▼,-13.0,-0.2,3.0,39322.0,mesa_prime_set
314,314,2020-11-22,57.9,57,-0.3,▼,2.0,-0.5,-29.0,15437.0,ember_prime_set
314,314,2020-11-22,90.5,46,-0.5,▼,52.0,-0.5,1.0,18217.0,limbo_prime_set
314,314,2020-11-22,32.4,88,-0.6,▼,-86.0,-1.8,15.0,39556.0,ivara_prime_set
314,314,2020-11-22,68.0,39,-1.0,▼,19.0,-1.4,-30.0,25477.0,chroma_prime_set
314,314,2020-11-22,133.0,28,0.0,-,31.0,0.0,7.0,9508.0,nyx_prime_set
314,314,2020-11-22,61.4,55,-0.9,▼,-9.0,-1.4,-13.0,12790.0,frost_prime_set
314,314,2020-11-22,50.1,55,0.0,-,-12.0,0.0,12.0,19109.0,trinity_prime_set
314,314,2020-11-22,97.0,42,-0.4,▼,21.0,-0.4,13.0,14638.0,hydroid_prime_set
314,314,2020-11-22,71.2,37,-1.1,▼,25.0,-1.5,-15.0,20711.0,nova_prime_set
314,314,2020-11-22,174.0,69,0.0,-,61.0,0.0,19.0,25956.0,saryn_prime_set
314,314,2020-11-22,91.9,77,-1.7,▼,56.0,-1.8,6.0,20758.0,mirage_prime_set
314,314,2020-11-22,106.3,43,-0.9,▼,37.0,-0.8,11.0,13943.0,valkyr_prime_set
314,314,2020-11-22,160.6,26,-0.5,▼,50.0,-0.3,-6.0,11749.0,mag_prime_set
314,314,2020-11-22,150.3,30,-0.1,▼,69.0,-0.1,8.0,13859.0,ash_prime_set
314,314,2020-11-22,70.8,34,-0.8,▼,46.0,-1.1,14.0,11010.0,zephyr_prime_set
