,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-05-09,49.1,94,-0.3,▼,-53.0,-0.6,-13.0,16967.0,ivara_prime_set
23,2020-05-09,79.2,125,-0.5,▼,-40.0,-0.6,56.0,8176.0,nekros_prime_set
46,2020-05-09,83.9,43,-2.0,▼,-39.0,-2.3,8.0,3977.0,aksomati_prime_set
19,2020-05-09,30.8,98,-0.8,▼,-39.0,-2.5,-8.0,12618.0,wukong_prime_set
26,2020-05-09,51.8,59,1.0,▲,-36.0,2.0,14.0,5358.0,baza_prime_set
3,2020-05-09,34.8,133,-0.7,▼,-30.0,-2.0,16.0,11886.0,mesa_prime_set
22,2020-05-09,40.1,47,0.0,-,-23.0,0.0,-16.0,4620.0,oberon_prime_set
7,2020-05-09,35.9,117,0.4,▲,-20.0,1.1,7.0,9501.0,chroma_prime_set
1,2020-05-09,34.8,118,2.0,▲,-18.0,6.1,46.0,9471.0,equinox_prime_set
77,2020-05-09,52.2,22,0.0,-,-17.0,0.0,9.0,2047.0,tekko_prime_set
