,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
223,2020-12-21,35.2,125,3.9,▲,1.0,12.5,-33.0,3566.0,critical_focus
256,2020-12-21,47.5,105,4.5,▲,-12.0,10.5,-6.0,1076.0,necramech_thrusters
186,2020-12-21,227.9,26,16.9,▲,34.0,8.0,-32.0,1185.0,primed_rubedo_lined_barrel
34,2020-12-21,67.4,42,2.6,▲,-14.0,4.0,-30.0,5645.0,guandao_prime_set
225,2020-12-21,46.4,158,1.6,▲,8.0,3.6,-38.0,3339.0,dual_rounds
113,2020-12-21,36.8,65,1.0,▲,13.0,2.8,19.0,2744.0,shotgun_riven_mod_(veiled)
26,2020-12-21,167.7,22,4.5,▲,30.0,2.8,-9.0,15011.0,vauban_prime_set
5,2020-12-21,71.9,102,1.6,▲,-20.0,2.3,-50.0,10846.0,nezha_prime_set
443,2020-12-21,68.4,16,1.3,▲,54.0,1.9,0.0,3511.0,primed_target_cracker
390,2020-12-21,44.7,14,0.8,▲,1.0,1.8,2.0,3902.0,blaze
