,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
12,2020-12-21,31.7,83,-0.8,▼,-84.0,-2.5,17.0,41459.0,ivara_prime_set
33,2020-12-21,33.1,24,0.0,-,-83.0,0.0,-1.0,12955.0,baza_prime_set
59,2020-12-21,45.3,10,-0.7,▼,-75.0,-1.5,-5.0,10235.0,aksomati_prime_set
32,2020-12-21,56.8,70,0.3,▲,-55.0,0.5,-18.0,26685.0,inaros_prime_set
6,2020-12-21,30.3,44,0.0,-,-53.0,0.0,-27.0,18126.0,titania_prime_set
104,2020-12-21,39.6,26,0.2,▲,-44.0,0.5,-12.0,7299.0,panthera_prime_set
25,2020-12-21,32.9,77,0.0,-,-42.0,0.0,-70.0,38077.0,wukong_prime_set
39,2020-12-21,34.9,29,0.4,▲,-35.0,1.2,-6.0,7874.0,corinth_prime_set
31,2020-12-21,32.3,57,0.0,-,-34.0,0.0,6.0,28027.0,atlas_prime_set
7,2020-12-21,33.5,74,-1.5,▼,-33.0,-4.3,-7.0,28806.0,equinox_prime_set
