,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
343,343,2020-12-21,438.0,19,-2.4,▼,82.0,-0.5,6.0,9421.0,loki_prime_set
97,97,2020-12-21,22.9,32,0.6,▲,0.0,2.7,-42.0,4366.0,dethcube_prime_set
97,97,2020-12-21,131.8,10,-0.4,▼,16.0,-0.3,9.0,1089.0,wyrm_prime_set
97,97,2020-12-21,68.0,30,-1.3,▼,3.0,-1.9,2.0,3373.0,helios_prime_set
97,97,2020-12-21,74.3,23,-1.3,▼,12.0,-1.7,4.0,2231.0,carrier_prime_set
55,55,2020-12-21,71.9,102,1.6,▲,-20.0,2.3,-50.0,10846.0,nezha_prime_set
167,167,2020-12-21,30.3,44,0.0,-,-53.0,0.0,-27.0,18126.0,titania_prime_set
343,343,2020-12-21,33.5,74,-1.5,▼,-33.0,-4.3,-7.0,28806.0,equinox_prime_set
343,343,2020-12-21,193.2,54,-1.8,▼,39.0,-0.9,21.0,19379.0,rhino_prime_set
343,343,2020-12-21,51.6,131,-1.7,▼,-7.0,-3.2,5.0,41715.0,mesa_prime_set
343,343,2020-12-21,67.8,59,-2.0,▼,3.0,-2.9,-14.0,17417.0,ember_prime_set
343,343,2020-12-21,87.1,29,-1.6,▼,56.0,-1.8,-2.0,19192.0,limbo_prime_set
343,343,2020-12-21,31.7,83,-0.8,▼,-84.0,-2.5,17.0,41459.0,ivara_prime_set
343,343,2020-12-21,61.9,49,-0.3,▼,15.0,-0.5,-19.0,26961.0,chroma_prime_set
343,343,2020-12-21,128.5,16,-1.5,▼,24.0,-1.2,-2.0,10088.0,nyx_prime_set
343,343,2020-12-21,69.5,29,-2.3,▼,-12.0,-3.2,-19.0,14517.0,frost_prime_set
343,343,2020-12-21,52.0,27,-1.8,▼,-8.0,-3.3,-13.0,20318.0,trinity_prime_set
343,343,2020-12-21,91.6,40,-1.4,▼,12.0,-1.5,14.0,15515.0,hydroid_prime_set
343,343,2020-12-21,68.9,19,-0.3,▼,26.0,-0.4,-38.0,21926.0,nova_prime_set
343,343,2020-12-21,168.1,56,-3.3,▼,58.0,-1.9,1.0,27742.0,saryn_prime_set
343,343,2020-12-21,66.8,49,-0.8,▼,53.0,-1.2,6.0,22220.0,mirage_prime_set
343,343,2020-12-21,102.8,22,-1.1,▼,36.0,-1.1,-1.0,14720.0,valkyr_prime_set
343,343,2020-12-21,153.1,18,-1.0,▼,46.0,-0.6,-9.0,12489.0,mag_prime_set
343,343,2020-12-21,139.0,32,-2.0,▼,62.0,-1.4,-14.0,14753.0,ash_prime_set
343,343,2020-12-21,69.0,14,-0.5,▼,41.0,-0.7,-12.0,11688.0,zephyr_prime_set
343,343,2020-12-21,32.9,77,0.0,-,-42.0,0.0,-70.0,38077.0,wukong_prime_set
343,343,2020-12-21,167.7,22,4.5,▲,30.0,2.8,-9.0,15011.0,vauban_prime_set
343,343,2020-12-21,70.0,25,-2.7,▼,33.0,-3.7,0.0,11821.0,banshee_prime_set
343,343,2020-12-21,68.4,21,-2.2,▼,-4.0,-3.1,-2.0,12724.0,oberon_prime_set
343,343,2020-12-21,134.8,56,-1.0,▼,4.0,-0.7,-16.0,23757.0,nekros_prime_set
343,343,2020-12-21,174.1,26,-1.0,▼,27.0,-0.6,-21.0,19943.0,volt_prime_set
343,343,2020-12-21,32.3,57,0.0,-,-34.0,0.0,6.0,28027.0,atlas_prime_set
160,160,2020-12-21,56.8,70,0.3,▲,-55.0,0.5,-18.0,26685.0,inaros_prime_set
343,343,2020-12-21,33.1,24,0.0,-,-83.0,0.0,-1.0,12955.0,baza_prime_set
55,55,2020-12-21,67.4,42,2.6,▲,-14.0,4.0,-30.0,5645.0,guandao_prime_set
97,97,2020-12-21,39.1,14,0.1,▲,-3.0,0.3,-4.0,2265.0,stropha_set
97,97,2020-12-21,17.7,14,0.2,▲,-3.0,1.1,2.0,1196.0,stahlta_set
55,55,2020-12-21,56.9,39,0.9,▲,-22.0,1.6,4.0,3210.0,zakti_prime_set
167,167,2020-12-21,14.5,21,0.2,▲,-34.0,1.4,1.0,5303.0,pangolin_prime_set
167,167,2020-12-21,34.9,29,0.4,▲,-35.0,1.2,-6.0,7874.0,corinth_prime_set
343,343,2020-12-21,90.6,10,0.0,-,33.0,0.0,5.0,4084.0,boar_prime_set
343,343,2020-12-21,73.1,5,-2.7,▼,26.0,-3.6,-2.0,4236.0,boltor_prime_set
343,343,2020-12-21,8.0,6,0.1,▲,-6.0,1.3,-23.0,6491.0,braton_prime_set
343,343,2020-12-21,7.6,9,0.0,-,8.0,0.0,0.0,4219.0,burston_prime_set
343,343,2020-12-21,64.6,5,-2.6,▼,27.0,-3.9,0.0,4543.0,cernos_prime_set
343,343,2020-12-21,26.1,9,-1.0,▼,-14.0,-3.7,-3.0,4678.0,latron_prime_set
343,343,2020-12-21,10.4,24,-0.3,▼,-3.0,-2.8,5.0,5821.0,paris_prime_set
343,343,2020-12-21,58.0,69,-1.5,▼,45.0,-2.5,-6.0,21079.0,rubico_prime_set
343,343,2020-12-21,51.0,23,-1.0,▼,-6.0,-1.9,-7.0,9884.0,soma_prime_set
343,343,2020-12-21,14.3,19,0.2,▲,-8.0,1.4,-1.0,8461.0,stradavar_prime_set
343,343,2020-12-21,32.7,21,-0.4,▼,11.0,-1.2,11.0,4771.0,sybaris_prime_set
343,343,2020-12-21,48.0,9,-3.0,▼,27.0,-5.9,-2.0,5602.0,tiberon_prime_set
343,343,2020-12-21,42.9,16,-2.1,▼,11.0,-4.7,-12.0,7362.0,tigris_prime_set
343,343,2020-12-21,125.6,6,-0.4,▼,48.0,-0.3,-4.0,6280.0,vectis_prime_set
343,343,2020-12-21,21.1,10,0.2,▲,-14.0,1.0,-16.0,7129.0,zhuge_prime_set
343,343,2020-12-21,61.5,9,-0.5,▼,21.0,-0.8,1.0,4258.0,akbolto_prime_set
337,337,2020-12-21,15.7,4,-0.4,▼,-4.0,-2.5,3.0,1901.0,akbronco_prime_set
343,343,2020-12-21,42.7,18,-1.3,▼,-1.0,-3.0,1.0,7823.0,akjagara_prime_set
342,342,2020-12-21,48.2,3,-1.9,▼,12.0,-3.8,-3.0,3468.0,aklex_prime_set
343,343,2020-12-21,45.3,10,-0.7,▼,-75.0,-1.5,-5.0,10235.0,aksomati_prime_set
343,343,2020-12-21,103.9,6,-0.8,▼,30.0,-0.8,-4.0,4500.0,akstiletto_prime_set
343,343,2020-12-21,121.9,3,0.3,▲,31.0,0.2,-6.0,3123.0,akvasto_prime_set
343,343,2020-12-21,44.2,11,-0.6,▼,27.0,-1.3,3.0,4561.0,ballistica_prime_set
343,343,2020-12-21,12.4,11,0.3,▲,4.0,2.5,-3.0,6502.0,bronco_prime_set
343,343,2020-12-21,54.5,16,-3.9,▼,21.0,-6.7,4.0,4931.0,euphona_prime_set
343,343,2020-12-21,79.0,7,-0.1,▼,25.0,-0.1,0.0,3692.0,hikou_prime_set
343,343,2020-12-21,8.5,19,0.5,▲,-19.0,6.2,9.0,7576.0,lex_prime_set
343,343,2020-12-21,41.7,28,-2.0,▼,34.0,-4.6,-4.0,11512.0,pyrana_prime_set
343,343,2020-12-21,22.7,11,-0.8,▼,-5.0,-3.4,0.0,3957.0,sicarus_prime_set
343,343,2020-12-21,141.7,12,-2.5,▼,28.0,-1.7,7.0,2869.0,spira_prime_set
343,343,2020-12-21,26.2,20,0.5,▲,-5.0,1.9,-1.0,8477.0,vasto_prime_set
340,340,2020-12-21,138.5,4,0.5,▲,75.0,0.4,2.0,2707.0,ankyros_prime_set
343,343,2020-12-21,48.6,17,-1.0,▼,32.0,-2.0,9.0,5832.0,dakra_prime_set
343,343,2020-12-21,39.2,14,-0.7,▼,36.0,-1.8,6.0,6474.0,destreza_prime_set
343,343,2020-12-21,92.4,5,0.1,▲,7.0,0.1,-4.0,4920.0,dual_kamas_prime_set
343,343,2020-12-21,8.9,2,0.1,▲,-5.0,1.1,-10.0,3543.0,fang_prime_set
343,343,2020-12-21,34.7,18,-1.0,▼,27.0,-2.8,6.0,6211.0,fragor_prime_set
343,343,2020-12-21,34.4,12,-2.2,▼,-3.0,-6.0,1.0,6168.0,galatine_prime_set
343,343,2020-12-21,54.3,25,-2.0,▼,-13.0,-3.6,-5.0,5057.0,glaive_prime_set
343,343,2020-12-21,33.4,16,-2.0,▼,33.0,-5.6,-8.0,11576.0,gram_prime_set
342,342,2020-12-21,64.4,6,-1.0,▼,7.0,-1.5,0.0,3471.0,kogake_prime_set
343,343,2020-12-21,180.7,22,-2.0,▼,77.0,-1.1,-1.0,13928.0,kronen_prime_set
343,343,2020-12-21,131.5,12,-1.2,▼,32.0,-0.9,-1.0,5136.0,nami_skyla_prime_set
343,343,2020-12-21,93.3,33,0.0,-,51.0,0.0,7.0,11691.0,nikana_prime_set
343,343,2020-12-21,22.0,23,-0.5,▼,-34.0,-2.2,-16.0,8926.0,ninkondi_prime_set
343,343,2020-12-21,11.1,12,-0.1,▼,3.0,-0.9,-3.0,12220.0,orthos_prime_set
343,343,2020-12-21,30.0,30,-0.1,▼,-19.0,-0.3,-4.0,11320.0,reaper_prime_set
