,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
519,2020-09-05,49.1,56,-1.3,▼,4.0,-2.6,5.0,4705.0,bullet_dance
359,2020-09-05,38.9,20,-0.9,▼,1.0,-2.3,-1.0,3666.0,hammer_shot
81,2020-09-05,43.9,22,-1.0,▼,-19.0,-2.2,3.0,4364.0,tekko_prime_set
84,2020-09-05,70.3,66,-1.4,▼,10.0,-2.0,22.0,13057.0,shedu_set
7,2020-09-05,48.6,198,-1.0,▼,-59.0,-2.0,66.0,32542.0,ivara_prime_set
111,2020-09-05,39.3,28,-0.7,▼,-3.0,-1.7,11.0,3454.0,secura_penta
29,2020-09-05,31.7,47,-0.5,▼,-1.0,-1.6,1.0,2499.0,pangolin_prime_set
65,2020-09-05,63.2,16,-1.0,▼,-19.0,-1.6,-12.0,3498.0,dual_kamas_prime_set
83,2020-09-05,161.7,29,-2.4,▼,25.0,-1.5,8.0,3383.0,venka_prime_set
401,2020-09-05,40.3,17,-0.5,▼,21.0,-1.2,-3.0,2071.0,primed_point_blank
