,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
297,297,2020-11-05,449.9,25,-1.0,▼,93.0,-0.2,12.0,8553.0,loki_prime_set
51,51,2020-11-05,21.5,44,0.0,-,0.0,0.0,11.0,2463.0,dethcube_prime_set
51,51,2020-11-05,136.2,16,1.5,▲,23.0,1.1,11.0,608.0,wyrm_prime_set
51,51,2020-11-05,89.9,19,-0.1,▼,13.0,-0.1,-16.0,1981.0,helios_prime_set
51,51,2020-11-05,78.2,15,0.0,-,13.0,0.0,-9.0,1331.0,carrier_prime_set
9,9,2020-11-05,112.5,198,-5.3,▼,-1.0,-4.5,-75.0,3823.0,nezha_prime_set
121,121,2020-11-05,32.1,79,-0.4,▼,-47.0,-1.2,-11.0,14807.0,titania_prime_set
297,297,2020-11-05,32.8,72,-0.9,▼,-29.0,-2.7,-16.0,24738.0,equinox_prime_set
297,297,2020-11-05,193.9,49,-0.4,▼,41.0,-0.2,24.0,17585.0,rhino_prime_set
297,297,2020-11-05,47.7,113,-0.7,▼,-13.0,-1.4,37.0,37588.0,mesa_prime_set
297,297,2020-11-05,58.2,62,-0.6,▼,5.0,-1.0,10.0,14333.0,ember_prime_set
297,297,2020-11-05,92.7,47,0.1,▲,55.0,0.1,0.0,17479.0,limbo_prime_set
297,297,2020-11-05,34.6,72,-0.2,▼,-81.0,-0.6,-15.0,38194.0,ivara_prime_set
297,297,2020-11-05,65.7,49,0.5,▲,15.0,0.8,-20.0,24602.0,chroma_prime_set
297,297,2020-11-05,138.5,10,-0.2,▼,39.0,-0.1,-11.0,9166.0,nyx_prime_set
297,297,2020-11-05,62.1,76,-0.4,▼,-7.0,-0.6,0.0,11708.0,frost_prime_set
297,297,2020-11-05,46.7,64,0.5,▲,-21.0,1.1,8.0,18276.0,trinity_prime_set
297,297,2020-11-05,96.1,18,1.4,▲,19.0,1.5,-1.0,14082.0,hydroid_prime_set
297,297,2020-11-05,67.5,33,0.5,▲,17.0,0.7,-3.0,19943.0,nova_prime_set
297,297,2020-11-05,171.0,51,0.8,▲,56.0,0.5,0.0,24912.0,saryn_prime_set
297,297,2020-11-05,96.2,57,-2.3,▼,64.0,-2.3,11.0,19834.0,mirage_prime_set
297,297,2020-11-05,106.1,42,-0.4,▼,40.0,-0.4,17.0,13335.0,valkyr_prime_set
297,297,2020-11-05,153.5,20,2.0,▲,47.0,1.3,-1.0,11262.0,mag_prime_set
297,297,2020-11-05,149.2,29,-0.1,▼,66.0,-0.1,15.0,13344.0,ash_prime_set
297,297,2020-11-05,73.3,20,1.1,▲,48.0,1.5,-5.0,10489.0,zephyr_prime_set
297,297,2020-11-05,32.9,52,0.1,▲,-39.0,0.3,-56.0,33962.0,wukong_prime_set
297,297,2020-11-05,174.1,31,1.0,▲,36.0,0.6,-17.0,13525.0,vauban_prime_set
297,297,2020-11-05,95.1,39,-1.0,▼,35.0,-1.0,6.0,10578.0,banshee_prime_set
297,297,2020-11-05,75.8,25,1.1,▲,4.0,1.5,-9.0,11481.0,oberon_prime_set
297,297,2020-11-05,139.8,46,0.0,-,6.0,0.0,2.0,21537.0,nekros_prime_set
297,297,2020-11-05,171.6,62,0.3,▲,29.0,0.2,-7.0,17980.0,volt_prime_set
297,297,2020-11-05,33.6,40,0.0,-,-33.0,0.0,8.0,25838.0,atlas_prime_set
114,114,2020-11-05,60.1,55,-0.2,▼,-49.0,-0.3,-32.0,22832.0,inaros_prime_set
297,297,2020-11-05,43.0,24,-0.6,▼,-67.0,-1.4,-4.0,11930.0,baza_prime_set
9,9,2020-11-05,104.2,113,-3.9,▼,-1.0,-3.6,-30.0,2147.0,guandao_prime_set
51,51,2020-11-05,39.0,22,-0.2,▼,-6.0,-0.5,12.0,1278.0,stropha_set
