,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-08-27,42.5,183,1.8,▲,-63.0,4.4,64.0,30948.0,ivara_prime_set
28,2020-08-27,49.1,39,1.3,▲,-57.0,2.7,9.0,9798.0,baza_prime_set
20,2020-08-27,33.4,212,0.0,-,-46.0,0.0,69.0,25639.0,wukong_prime_set
50,2020-08-27,76.1,35,-0.1,▼,-44.0,-0.1,7.0,7576.0,aksomati_prime_set
26,2020-08-27,31.9,131,1.0,▲,-32.0,3.2,58.0,20806.0,atlas_prime_set
4,2020-08-27,34.5,238,-0.1,▼,-28.0,-0.3,63.0,25749.0,mesa_prime_set
11,2020-08-27,34.7,61,0.3,▲,-28.0,0.9,12.0,13429.0,trinity_prime_set
2,2020-08-27,32.9,128,0.2,▲,-23.0,0.6,42.0,19138.0,equinox_prime_set
27,2020-08-27,77.5,177,4.9,▲,-21.0,6.7,-38.0,13619.0,inaros_prime_set
39,2020-08-27,37.4,55,1.1,▲,-20.0,3.0,14.0,6003.0,soma_prime_set
