,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
80,2020-04-02,61.0,105,-3.1,▼,-10.0,-4.8,-16.0,3508.0,shedu_set
52,2020-04-02,58.2,21,-2.6,▼,4.0,-4.3,7.0,898.0,hikou_prime_set
6,2020-04-02,84.0,178,-3.3,▼,-28.0,-3.8,-9.0,11347.0,ivara_prime_set
26,2020-04-02,80.3,54,-2.9,▼,-17.0,-3.5,-11.0,3563.0,baza_prime_set
1,2020-04-02,41.7,89,-1.2,▼,-8.0,-2.8,2.0,5591.0,equinox_prime_set
46,2020-04-02,124.7,38,-3.5,▼,-18.0,-2.7,-17.0,2563.0,aksomati_prime_set
101,2020-04-02,50.5,11,-1.4,▼,1.0,-2.7,1.0,331.0,supra_vandal
76,2020-04-02,32.4,16,-0.8,▼,-16.0,-2.4,-17.0,1606.0,silva_and_aegis_prime_set
19,2020-04-02,47.0,147,-1.1,▼,-17.0,-2.3,-1.0,7842.0,wukong_prime_set
41,2020-04-02,32.1,45,-0.7,▼,9.0,-2.1,0.0,1873.0,zhuge_prime_set
