,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-04-02,84.0,178,-3.3,▼,-28.0,-3.8,-9.0,11347.0,ivara_prime_set
3,2020-04-02,43.1,168,-0.6,▼,-13.0,-1.4,-21.0,6942.0,mesa_prime_set
25,2020-04-02,44.5,148,-0.9,▼,-8.0,-2.0,10.0,7245.0,atlas_prime_set
19,2020-04-02,47.0,147,-1.1,▼,-17.0,-2.3,-1.0,7842.0,wukong_prime_set
7,2020-04-02,34.4,146,-0.5,▼,-15.0,-1.4,3.0,5379.0,chroma_prime_set
5,2020-04-02,61.5,137,0.3,▲,19.0,0.5,-19.0,5300.0,limbo_prime_set
13,2020-04-02,137.2,122,0.6,▲,24.0,0.4,2.0,6183.0,saryn_prime_set
12,2020-04-02,151.8,114,2.0,▲,31.0,1.3,26.0,3995.0,nova_prime_set
80,2020-04-02,61.0,105,-3.1,▼,-10.0,-4.8,-16.0,3508.0,shedu_set
23,2020-04-02,83.7,96,-0.2,▼,-35.0,-0.2,19.0,4780.0,nekros_prime_set
