,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
124,2020-04-02,61.9,11,14.6,▲,4.0,30.9,-13.0,62.0,aerodynamic
120,2020-04-02,35.9,11,1.9,▲,3.0,5.6,3.0,505.0,synoid_heliocor
67,2020-04-02,48.0,15,1.9,▲,4.0,4.1,-1.0,759.0,kogake_prime_set
42,2020-04-02,48.2,21,1.5,▲,12.0,3.2,1.0,973.0,akbolto_prime_set
155,2020-04-02,36.5,79,0.8,▲,5.0,2.2,-5.0,584.0,augur_secrets
65,2020-04-02,84.9,11,1.7,▲,2.0,2.0,0.0,706.0,glaive_prime_set
95,2020-04-02,32.5,15,0.6,▲,0.0,1.9,2.0,598.0,sancti_tigris
17,2020-04-02,84.7,64,1.4,▲,11.0,1.7,24.0,3324.0,ash_prime_set
97,2020-04-02,33.5,10,0.5,▲,2.0,1.5,1.0,535.0,synoid_simulor
117,2020-04-02,34.8,21,0.5,▲,8.0,1.5,7.0,992.0,rakta_dark_dagger
