,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
231,2020-07-24,40.0,199,0.0,-,42.0,0.0,-47.0,23628.0,arcane_energize
232,2020-07-24,46.3,94,0.5,▲,27.0,1.1,-29.0,15666.0,arcane_grace
74,2020-07-24,85.0,29,1.8,▲,36.0,2.2,-26.0,6415.0,nikana_prime_set
11,2020-07-24,38.0,47,0.0,-,-16.0,0.0,-23.0,11044.0,trinity_prime_set
395,2020-07-24,122.3,54,2.4,▲,38.0,2.0,-23.0,5105.0,weeping_wounds
14,2020-07-24,150.2,77,-0.1,▼,40.0,-0.1,-22.0,15839.0,saryn_prime_set
84,2020-07-24,57.6,26,2.1,▲,3.0,3.8,-21.0,10616.0,shedu_set
27,2020-07-24,114.5,269,-4.1,▼,-2.0,-3.5,-20.0,5505.0,inaros_prime_set
2,2020-07-24,32.7,49,0.8,▲,-22.0,2.5,-19.0,15784.0,equinox_prime_set
6,2020-07-24,69.4,45,0.0,-,32.0,0.0,-18.0,11912.0,limbo_prime_set
