,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
5,2020-07-24,165.9,48,-0.5,▼,32.0,-0.3,26.0,8114.0,ember_prime_set
97,2020-07-24,101.6,82,-4.9,▼,-2.0,-4.6,26.0,1476.0,panthera_prime_set
8,2020-07-24,40.1,67,-0.2,▼,-15.0,-0.5,25.0,16909.0,chroma_prime_set
18,2020-07-24,143.3,59,1.9,▲,64.0,1.3,22.0,8742.0,ash_prime_set
72,2020-07-24,177.5,52,0.5,▲,64.0,0.3,20.0,6710.0,kronen_prime_set
98,2020-07-24,80.8,109,-3.4,▼,-2.0,-4.0,18.0,1700.0,karyst_prime_set
21,2020-07-24,166.1,42,0.9,▲,38.0,0.5,17.0,8683.0,vauban_prime_set
9,2020-07-24,96.7,31,-3.5,▼,19.0,-3.5,17.0,5864.0,nyx_prime_set
3,2020-07-24,158.9,51,0.2,▲,12.0,0.1,15.0,11679.0,rhino_prime_set
1,2020-07-24,46.3,136,-0.8,▼,-5.0,-1.7,14.0,2148.0,titania_prime_set
