,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-05-26,34.4,55,0.1,▲,-16.0,0.3,-52.0,11368.0,chroma_prime_set
3,2020-05-26,36.4,82,0.3,▲,-25.0,0.8,-44.0,14166.0,mesa_prime_set
6,2020-05-26,52.3,138,0.8,▲,-45.0,1.6,-29.0,19643.0,ivara_prime_set
80,2020-05-26,31.3,79,3.2,▲,-22.0,11.4,-23.0,7878.0,shedu_set
363,2020-05-26,30.3,22,-15.8,▼,3.0,-34.3,-22.0,1052.0,primed_reach
76,2020-05-26,31.3,27,0.8,▲,-22.0,2.6,-19.0,2854.0,silva_and_aegis_prime_set
2,2020-05-26,159.1,35,-0.3,▼,13.0,-0.2,-11.0,8596.0,rhino_prime_set
4,2020-05-26,158.0,37,0.5,▲,29.0,0.3,-10.0,5729.0,ember_prime_set
19,2020-05-26,33.4,111,0.0,-,-40.0,0.0,-9.0,14509.0,wukong_prime_set
24,2020-05-26,190.2,50,0.7,▲,24.0,0.4,-7.0,7655.0,volt_prime_set
