,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
223,2020-06-24,30.2,51,0.2,▲,22.0,0.7,-60.0,19316.0,arcane_energize
19,2020-06-24,31.0,63,0.0,-,-40.0,0.0,-58.0,17763.0,wukong_prime_set
26,2020-06-24,49.9,35,-0.6,▼,-43.0,-1.2,-37.0,7332.0,baza_prime_set
2,2020-06-24,159.0,31,0.0,-,10.0,0.0,-26.0,10170.0,rhino_prime_set
69,2020-06-24,75.6,18,0.5,▲,25.0,0.7,-25.0,5476.0,nikana_prime_set
1,2020-06-24,30.3,70,-0.2,▼,-23.0,-0.7,-18.0,13697.0,equinox_prime_set
76,2020-06-24,47.5,12,0.1,▲,-17.0,0.2,-14.0,2976.0,tekko_prime_set
40,2020-06-24,88.8,10,0.4,▲,15.0,0.5,-12.0,3112.0,vectis_prime_set
12,2020-06-24,59.4,47,0.1,▲,12.0,0.2,-12.0,9816.0,nova_prime_set
280,2020-06-24,39.5,13,0.0,-,4.0,0.0,-10.0,914.0,blaze
