,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
191,2020-07-28,34.9,14,1.8,▲,33.0,5.4,-6.0,3200.0,primed_flow
7,2020-07-28,41.4,114,2.0,▲,-55.0,5.1,26.0,26539.0,ivara_prime_set
96,2020-07-28,37.6,18,1.4,▲,18.0,3.9,0.0,4234.0,imperator_vandal_set
79,2020-07-28,50.5,11,1.8,▲,21.0,3.7,-5.0,2329.0,scindo_prime_set
130,2020-07-28,32.2,10,1.0,▲,-6.0,3.2,-2.0,1800.0,synoid_heliocor
84,2020-07-28,68.2,49,2.0,▲,7.0,3.0,22.0,10771.0,shedu_set
376,2020-07-28,36.8,15,1.0,▲,0.0,2.8,3.0,2124.0,primed_pressure_point
401,2020-07-28,53.0,35,1.4,▲,9.0,2.7,16.0,3081.0,bullet_dance
102,2020-07-28,154.7,12,4.0,▲,7.0,2.7,5.0,252.0,vengeful_charge_(kuva_lich_ephemera)
260,2020-07-28,43.7,19,1.1,▲,6.0,2.6,-7.0,2721.0,hammer_shot
