,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-07-28,41.4,114,2.0,▲,-55.0,5.1,26.0,26539.0,ivara_prime_set
229,2020-07-28,42.8,169,0.5,▲,46.0,1.2,-27.0,24372.0,arcane_energize
4,2020-07-28,35.7,116,0.0,-,-24.0,0.0,-36.0,20776.0,mesa_prime_set
8,2020-07-28,39.3,65,-0.1,▼,-18.0,-0.3,24.0,17100.0,chroma_prime_set
14,2020-07-28,150.3,84,0.7,▲,39.0,0.5,5.0,16153.0,saryn_prime_set
230,2020-07-28,45.5,37,0.2,▲,27.0,0.4,-13.0,16107.0,arcane_grace
2,2020-07-28,33.2,80,0.3,▲,-20.0,0.9,16.0,16064.0,equinox_prime_set
24,2020-07-28,110.7,56,1.5,▲,-23.0,1.4,3.0,14446.0,nekros_prime_set
15,2020-07-28,73.8,61,0.1,▲,38.0,0.1,-1.0,12690.0,mirage_prime_set
6,2020-07-28,69.5,54,-0.4,▼,33.0,-0.6,28.0,12066.0,limbo_prime_set
