,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
106,2020-10-12,34.3,183,0.0,-,3.0,0.0,-70.0,4173.0,melee_riven_mod_(veiled)
8,2020-10-12,38.4,119,0.3,▲,-21.0,0.8,-62.0,34198.0,mesa_prime_set
477,2020-10-12,64.0,37,-24.9,▼,59.0,-28.0,-52.0,3602.0,primed_fever_strike
448,2020-10-12,62.3,35,-28.5,▼,41.0,-31.4,-49.0,2692.0,primed_target_cracker
364,2020-10-12,66.9,19,-28.9,▼,49.0,-30.2,-47.0,2963.0,primed_cryo_rounds
36,2020-10-12,46.0,24,0.8,▲,-24.0,1.8,-37.0,5647.0,corinth_prime_set
398,2020-10-12,33.7,17,-10.4,▼,-18.0,-23.6,-36.0,1371.0,primed_ravage
44,2020-10-12,68.0,57,-0.2,▼,48.0,-0.3,-34.0,17244.0,rubico_prime_set
12,2020-10-12,64.2,51,-0.9,▼,17.0,-1.4,-34.0,23364.0,chroma_prime_set
15,2020-10-12,37.9,45,0.0,-,-36.0,0.0,-32.0,17003.0,trinity_prime_set
