,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
65,65,2020-03-18,273.2,26,-0.2,▼,8.0,-0.1,1.0,1566.0,loki_prime_set
65,65,2020-03-18,47.5,74,0.0,-,2.0,0.0,-11.0,4198.0,equinox_prime_set
65,65,2020-03-18,154.6,71,0.1,▲,11.0,0.1,-12.0,3662.0,rhino_prime_set
65,65,2020-03-18,47.6,67,-0.1,▼,-6.0,-0.2,-54.0,5007.0,mesa_prime_set
65,65,2020-03-18,148.0,43,-0.4,▼,17.0,-0.3,-1.0,2327.0,ember_prime_set
65,65,2020-03-18,47.9,81,0.2,▲,6.0,0.4,14.0,3456.0,limbo_prime_set
65,65,2020-03-18,96.1,182,-0.6,▼,-20.0,-0.6,15.0,8774.0,ivara_prime_set
65,65,2020-03-18,38.0,49,0.1,▲,-7.0,0.3,-3.0,3896.0,chroma_prime_set
65,65,2020-03-18,86.6,22,-0.3,▼,7.0,-0.3,-5.0,1647.0,nyx_prime_set
65,65,2020-03-18,169.3,36,-1.0,▼,23.0,-0.6,2.0,1970.0,frost_prime_set
65,65,2020-03-18,121.9,66,0.1,▲,19.0,0.1,-8.0,3090.0,trinity_prime_set
65,65,2020-03-18,95.1,54,-0.4,▼,9.0,-0.4,-2.0,2902.0,hydroid_prime_set
65,65,2020-03-18,139.0,47,0.1,▲,28.0,0.1,2.0,2727.0,nova_prime_set
65,65,2020-03-18,138.3,69,0.1,▲,24.0,0.1,-44.0,4714.0,saryn_prime_set
65,65,2020-03-18,68.9,65,0.0,-,24.0,0.0,1.0,3475.0,mirage_prime_set
65,65,2020-03-18,90.5,62,0.0,-,19.0,0.0,13.0,2476.0,valkyr_prime_set
65,65,2020-03-18,119.1,41,0.0,-,17.0,0.0,-2.0,2002.0,mag_prime_set
65,65,2020-03-18,83.0,33,0.8,▲,6.0,1.0,-11.0,2663.0,ash_prime_set
65,65,2020-03-18,49.5,40,-0.3,▼,24.0,-0.6,10.0,2022.0,zephyr_prime_set
65,65,2020-03-18,57.7,124,-0.5,▼,-3.0,-0.9,17.0,6122.0,wukong_prime_set
65,65,2020-03-18,137.1,44,-0.4,▼,4.0,-0.3,-7.0,2732.0,vauban_prime_set
65,65,2020-03-18,88.0,27,-0.3,▼,9.0,-0.3,1.0,1976.0,banshee_prime_set
65,65,2020-03-18,53.3,45,-1.0,▼,-7.0,-1.8,2.0,2244.0,oberon_prime_set
65,65,2020-03-18,91.6,77,-0.6,▼,-27.0,-0.7,4.0,3604.0,nekros_prime_set
65,65,2020-03-18,194.3,60,1.4,▲,27.0,0.7,10.0,3032.0,volt_prime_set
65,65,2020-03-18,49.4,85,-0.6,▼,-4.0,-1.2,19.0,5604.0,atlas_prime_set
65,65,2020-03-18,84.8,61,-0.4,▼,-16.0,-0.5,13.0,2833.0,baza_prime_set
65,65,2020-03-18,77.5,14,0.5,▲,12.0,0.6,-6.0,771.0,boar_prime_set
65,65,2020-03-18,48.6,17,0.2,▲,2.0,0.4,5.0,720.0,boltor_prime_set
65,65,2020-03-18,9.2,10,0.1,▲,5.0,1.1,-2.0,1280.0,braton_prime_set
65,65,2020-03-18,8.5,11,0.2,▲,9.0,2.4,4.0,662.0,burston_prime_set
65,65,2020-03-18,45.7,13,2.0,▲,6.0,4.6,1.0,653.0,cernos_prime_set
65,65,2020-03-18,48.4,11,0.6,▲,5.0,1.3,-5.0,641.0,latron_prime_set
65,65,2020-03-18,10.8,18,1.3,▲,-2.0,13.7,8.0,1175.0,paris_prime_set
65,65,2020-03-18,28.8,43,0.2,▲,7.0,0.7,5.0,2903.0,rubico_prime_set
65,65,2020-03-18,84.1,27,-2.4,▼,12.0,-2.8,8.0,1275.0,soma_prime_set
65,65,2020-03-18,23.5,14,0.0,-,7.0,0.0,-13.0,1224.0,stradavar_prime_set
65,65,2020-03-18,29.8,9,0.3,▲,-1.0,1.0,0.0,815.0,sybaris_prime_set
65,65,2020-03-18,34.7,12,-0.5,▼,11.0,-1.4,-12.0,1164.0,tiberon_prime_set
65,65,2020-03-18,40.6,31,-1.1,▼,-4.0,-2.6,18.0,1461.0,tigris_prime_set
65,65,2020-03-18,72.0,16,-1.5,▼,-6.0,-2.0,3.0,1414.0,vectis_prime_set
65,65,2020-03-18,33.5,14,0.2,▲,9.0,0.6,-8.0,1459.0,zhuge_prime_set
65,65,2020-03-18,41.9,10,-0.8,▼,7.0,-1.9,4.0,771.0,akbolto_prime_set
63,63,2020-03-18,16.2,5,-0.5,▼,6.0,-3.0,-1.0,249.0,akbronco_prime_set
65,65,2020-03-18,40.8,22,-0.3,▼,6.0,-0.7,-5.0,1314.0,akjagara_prime_set
64,64,2020-03-18,44.0,10,-2.5,▼,-4.0,-5.4,-2.0,569.0,aklex_prime_set
65,65,2020-03-18,130.1,35,-0.7,▼,-13.0,-0.5,7.0,2040.0,aksomati_prime_set
65,65,2020-03-18,73.3,9,1.4,▲,4.0,1.9,-6.0,997.0,akstiletto_prime_set
65,65,2020-03-18,113.4,1,-0.4,▼,13.0,-0.4,-3.0,447.0,akvasto_prime_set
65,65,2020-03-18,36.3,12,-0.7,▼,7.0,-1.9,4.0,883.0,ballistica_prime_set
65,65,2020-03-18,12.6,14,-0.1,▼,-1.0,-0.8,-9.0,909.0,bronco_prime_set
65,65,2020-03-18,65.9,15,0.6,▲,8.0,0.9,5.0,937.0,euphona_prime_set
65,65,2020-03-18,62.4,14,-0.5,▼,10.0,-0.8,6.0,735.0,hikou_prime_set
65,65,2020-03-18,8.8,16,-0.1,▼,-5.0,-1.1,-9.0,1287.0,lex_prime_set
65,65,2020-03-18,18.9,42,-0.2,▼,5.0,-1.0,14.0,2006.0,pyrana_prime_set
65,65,2020-03-18,52.4,17,-0.9,▼,8.0,-1.7,6.0,617.0,sicarus_prime_set
65,65,2020-03-18,94.8,13,2.1,▲,2.0,2.3,7.0,456.0,spira_prime_set
65,65,2020-03-18,70.0,19,0.5,▲,11.0,0.7,12.0,1108.0,vasto_prime_set
64,64,2020-03-18,68.2,10,-0.7,▼,13.0,-1.0,2.0,445.0,ankyros_prime_set
65,65,2020-03-18,44.3,22,-0.9,▼,20.0,-2.0,2.0,1165.0,dakra_prime_set
65,65,2020-03-18,20.6,38,0.1,▲,6.0,0.5,9.0,1186.0,destreza_prime_set
65,65,2020-03-18,220.4,8,-0.4,▼,15.0,-0.2,-2.0,417.0,dual_kamas_prime_set
65,65,2020-03-18,13.8,9,0.6,▲,-3.0,4.5,-3.0,571.0,fang_prime_set
65,65,2020-03-18,20.7,33,0.7,▲,3.0,3.5,18.0,1108.0,fragor_prime_set
65,65,2020-03-18,32.8,15,0.2,▲,-4.0,0.6,0.0,1048.0,galatine_prime_set
65,65,2020-03-18,87.6,7,1.4,▲,5.0,1.6,-1.0,584.0,glaive_prime_set
65,65,2020-03-18,25.4,36,1.9,▲,10.0,8.1,-4.0,1826.0,gram_prime_set
64,64,2020-03-18,52.1,12,0.5,▲,9.0,1.0,-1.0,590.0,kogake_prime_set
65,65,2020-03-18,124.3,37,0.5,▲,27.0,0.4,18.0,1439.0,kronen_prime_set
65,65,2020-03-18,96.6,8,1.3,▲,15.0,1.4,-7.0,693.0,nami_skyla_prime_set
65,65,2020-03-18,68.6,30,-0.5,▼,12.0,-0.7,-3.0,1798.0,nikana_prime_set
65,65,2020-03-18,46.1,24,-1.7,▼,0.0,-3.6,8.0,1356.0,ninkondi_prime_set
65,65,2020-03-18,10.6,30,0.4,▲,0.0,3.9,-5.0,1879.0,orthos_prime_set
65,65,2020-03-18,111.7,33,2.0,▲,19.0,1.8,5.0,1691.0,reaper_prime_set
65,65,2020-03-18,29.7,62,0.0,-,1.0,0.0,-8.0,3009.0,redeemer_prime_set
65,65,2020-03-18,38.0,16,1.6,▲,3.0,4.4,9.0,643.0,scindo_prime_set
65,65,2020-03-18,36.3,21,0.0,-,-12.0,0.0,0.0,1242.0,silva_and_aegis_prime_set
65,65,2020-03-18,91.6,14,0.4,▲,4.0,0.4,1.0,961.0,tekko_prime_set
65,65,2020-03-18,44.0,17,0.2,▲,7.0,0.5,2.0,950.0,tipedo_prime_set
65,65,2020-03-18,118.4,12,0.0,-,17.0,0.0,2.0,664.0,venka_prime_set
36,36,2020-03-18,132.7,93,-2.9,▼,5.0,-2.1,25.0,1817.0,shedu_set
36,36,2020-03-18,288.9,7,3.0,▲,6.0,1.0,2.0,135.0,braton_vandal_set
36,36,2020-03-18,26.8,4,-1.4,▼,0.0,-5.0,0.0,152.0,dera_vandal_set
