,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
23,2020-03-18,91.6,77,-0.6,▼,-27.0,-0.7,4.0,3604.0,nekros_prime_set
6,2020-03-18,96.1,182,-0.6,▼,-20.0,-0.6,15.0,8774.0,ivara_prime_set
26,2020-03-18,84.8,61,-0.4,▼,-16.0,-0.5,13.0,2833.0,baza_prime_set
46,2020-03-18,130.1,35,-0.7,▼,-13.0,-0.5,7.0,2040.0,aksomati_prime_set
76,2020-03-18,36.3,21,0.0,-,-12.0,0.0,0.0,1242.0,silva_and_aegis_prime_set
7,2020-03-18,38.0,49,0.1,▲,-7.0,0.3,-3.0,3896.0,chroma_prime_set
22,2020-03-18,53.3,45,-1.0,▼,-7.0,-1.8,2.0,2244.0,oberon_prime_set
3,2020-03-18,47.6,67,-0.1,▼,-6.0,-0.2,-54.0,5007.0,mesa_prime_set
121,2020-03-18,35.7,12,-0.1,▼,-6.0,-0.3,5.0,349.0,sancti_magistar
40,2020-03-18,72.0,16,-1.5,▼,-6.0,-2.0,3.0,1414.0,vectis_prime_set
