,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
246,246,2020-09-15,351.9,37,-1.5,▼,61.0,-0.4,8.0,7387.0,loki_prime_set
0,0,2020-09-15,22.6,55,0.0,-,0.0,0.0,0.0,0.0,dethcube_prime_set
0,0,2020-09-15,97.7,13,0.0,-,0.0,0.0,0.0,0.0,wyrm_prime_set
0,0,2020-09-15,75.5,65,0.0,-,0.0,0.0,0.0,0.0,helios_prime_set
0,0,2020-09-15,67.7,28,0.0,-,0.0,0.0,0.0,0.0,carrier_prime_set
70,70,2020-09-15,43.2,143,-0.2,▼,-26.0,-0.5,5.0,10651.0,titania_prime_set
246,246,2020-09-15,36.0,112,-0.7,▼,-22.0,-1.9,35.0,20998.0,equinox_prime_set
246,246,2020-09-15,159.9,82,-0.3,▼,14.0,-0.2,8.0,15155.0,rhino_prime_set
246,246,2020-09-15,34.5,206,-0.3,▼,-30.0,-0.9,29.0,29790.0,mesa_prime_set
246,246,2020-09-15,165.8,49,-0.9,▼,32.0,-0.5,-3.0,10972.0,ember_prime_set
246,246,2020-09-15,79.6,63,0.0,-,44.0,0.0,15.0,15096.0,limbo_prime_set
246,246,2020-09-15,44.1,144,-0.5,▼,-66.0,-1.1,5.0,34115.0,ivara_prime_set
246,246,2020-09-15,55.3,75,0.9,▲,6.0,1.7,-15.0,21503.0,chroma_prime_set
246,246,2020-09-15,99.8,21,-0.6,▼,14.0,-0.6,-23.0,7738.0,nyx_prime_set
246,246,2020-09-15,168.9,30,0.3,▲,23.0,0.2,-4.0,8572.0,frost_prime_set
246,246,2020-09-15,31.9,83,0.2,▲,-36.0,0.6,3.0,14948.0,trinity_prime_set
246,246,2020-09-15,82.0,54,1.1,▲,1.0,1.4,3.0,12202.0,hydroid_prime_set
246,246,2020-09-15,53.2,67,0.2,▲,8.0,0.4,-25.0,16575.0,nova_prime_set
246,246,2020-09-15,153.4,114,1.8,▲,36.0,1.2,-13.0,21142.0,saryn_prime_set
246,246,2020-09-15,74.1,88,0.4,▲,42.0,0.5,0.0,16682.0,mirage_prime_set
246,246,2020-09-15,92.4,53,0.5,▲,25.0,0.5,-9.0,11584.0,valkyr_prime_set
246,246,2020-09-15,139.9,46,-0.4,▼,37.0,-0.3,-2.0,9622.0,mag_prime_set
246,246,2020-09-15,138.9,41,-0.4,▼,55.0,-0.3,-9.0,11598.0,ash_prime_set
246,246,2020-09-15,60.5,41,1.0,▲,33.0,1.7,-1.0,8838.0,zephyr_prime_set
246,246,2020-09-15,31.9,159,0.2,▲,-43.0,0.6,38.0,28745.0,wukong_prime_set
246,246,2020-09-15,160.7,67,-0.1,▼,29.0,-0.1,31.0,11473.0,vauban_prime_set
246,246,2020-09-15,80.5,43,0.5,▲,14.0,0.6,2.0,9003.0,banshee_prime_set
246,246,2020-09-15,69.3,34,0.3,▲,-1.0,0.4,9.0,9917.0,oberon_prime_set
246,246,2020-09-15,125.8,78,0.9,▲,-3.0,0.7,4.0,18358.0,nekros_prime_set
246,246,2020-09-15,159.3,90,-2.0,▼,14.0,-1.2,7.0,14918.0,volt_prime_set
246,246,2020-09-15,34.8,60,-0.1,▼,-31.0,-0.3,-30.0,22645.0,atlas_prime_set
63,63,2020-09-15,69.5,135,-0.8,▼,-31.0,-1.1,17.0,17066.0,inaros_prime_set
246,246,2020-09-15,50.2,30,-0.4,▼,-59.0,-0.8,-6.0,10624.0,baza_prime_set
0,0,2020-09-15,40.8,16,0.0,-,0.0,0.0,0.0,0.0,stropha_set
0,0,2020-09-15,21.8,19,0.0,-,0.0,0.0,0.0,0.0,stahlta_set
70,70,2020-09-15,29.8,25,0.0,-,-6.0,0.0,-1.0,2842.0,pangolin_prime_set
70,70,2020-09-15,52.5,51,-1.8,▼,-16.0,-3.3,4.0,4448.0,corinth_prime_set
246,246,2020-09-15,75.2,17,-0.5,▼,13.0,-0.7,10.0,3055.0,boar_prime_set
246,246,2020-09-15,57.9,16,1.2,▲,13.0,2.1,-3.0,3188.0,boltor_prime_set
246,246,2020-09-15,7.2,16,-0.2,▼,-8.0,-2.7,4.0,5040.0,braton_prime_set
246,246,2020-09-15,6.7,12,-0.1,▼,3.0,-1.5,2.0,3005.0,burston_prime_set
246,246,2020-09-15,51.0,9,-0.6,▼,18.0,-1.2,-5.0,3452.0,cernos_prime_set
246,246,2020-09-15,61.1,17,0.1,▲,8.0,0.2,7.0,3128.0,latron_prime_set
246,246,2020-09-15,9.2,10,-0.6,▼,0.0,-6.1,-5.0,4498.0,paris_prime_set
246,246,2020-09-15,51.3,131,0.9,▲,38.0,1.8,26.0,15255.0,rubico_prime_set
246,246,2020-09-15,34.8,33,0.5,▲,-21.0,1.5,-19.0,6968.0,soma_prime_set
246,246,2020-09-15,13.3,30,0.1,▲,-13.0,0.8,11.0,6247.0,stradavar_prime_set
246,246,2020-09-15,26.8,13,-0.1,▼,-5.0,-0.4,-3.0,3612.0,sybaris_prime_set
246,246,2020-09-15,41.4,17,-0.5,▼,22.0,-1.2,-2.0,4378.0,tiberon_prime_set
246,246,2020-09-15,39.6,31,0.5,▲,5.0,1.3,12.0,5767.0,tigris_prime_set
246,246,2020-09-15,109.3,18,-0.8,▼,25.0,-0.7,0.0,4770.0,vectis_prime_set
246,246,2020-09-15,24.4,18,-0.8,▼,-11.0,-3.2,2.0,5634.0,zhuge_prime_set
246,246,2020-09-15,53.6,13,-0.7,▼,18.0,-1.3,0.0,3205.0,akbolto_prime_set
